                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     13,                 2.2334,                 1.9697,                 1.5539,                0.28079,                0.25316,                0.26811,                0.11187,                 1.9931,                 2.4647,                 1.8875,               0.062949,              0.0039492,              0.0039492
                     14,                 2.1861,                 1.8503,                 1.6525,                 0.6917,                0.45442,                0.51125,                0.23415,                 1.9181,                 2.7607,                 1.7956,               0.060226,              0.0042258,              0.0042258
                     15,                  2.084,                  2.677,                 1.6816,                 0.6729,                0.46835,                0.51005,                0.23164,                 1.9125,                  2.841,                 1.7947,               0.057501,              0.0045006,              0.0045006
                     16,                 2.0912,                 2.5714,                 1.4949,                0.48941,                0.58228,                0.46002,                0.18887,                 2.0256,                  1.917,                 1.8612,               0.054774,              0.0047737,              0.0047737
                     17,                 2.1381,                 1.5827,                 1.5182,                0.52793,                 0.5443,                0.51562,                0.19823,                 2.0826,                 1.8769,                 1.8602,               0.052045,              0.0050451,              0.0050451
                     18,                 2.1397,                 2.2738,                 1.4498,                0.31327,                0.43038,                0.33108,                0.11832,                 2.0994,                 2.2572,                 1.8716,               0.049315,              0.0053149,              0.0053149
                     19,                  2.171,                 1.9455,                    1.5,                0.49705,                0.49367,                0.45196,                0.20133,                 2.0352,                 2.2957,                 1.7632,               0.046583,              0.0055829,              0.0055829
                     20,                 2.1342,                 1.7441,                 1.5307,                0.32572,                0.46835,                0.34581,                 0.1277,                 2.1519,                 2.3307,                 1.7913,               0.043849,              0.0058493,              0.0058493
                     21,                  1.936,                 2.2926,                 1.3783,                 0.4263,                0.62025,                0.38278,                0.15023,                 2.1944,                 1.7952,                 1.8472,               0.041114,              0.0061139,              0.0061139
                     22,                 1.8925,                 1.7347,                 1.3354,                0.57935,                0.57536,                0.55045,                 0.2137,                 2.1459,                 2.2044,                 1.9353,               0.038377,              0.0063768,              0.0063768
                     23,                 2.0002,                 1.5401,                  1.466,                0.46687,                0.40506,                0.34301,                 0.1615,                 2.0578,                 2.3895,                  1.747,               0.035638,              0.0066381,              0.0066381
                     24,                 2.0293,                 1.8568,                 1.2832,                0.28047,                0.36514,                0.23626,                0.10294,                 2.0259,                 2.2723,                 1.7402,               0.032898,              0.0068976,              0.0068976
                     25,                 1.8516,                  1.733,                 1.3225,                0.58167,                0.63291,                 0.5388,                0.22711,                  2.008,                 2.0588,                 1.6178,               0.030156,              0.0071555,              0.0071555
                     26,                 1.7898,                 1.7712,                 1.1308,                0.48862,                0.60759,                0.54579,                0.21418,                 2.1957,                 1.7483,                 2.0757,               0.027412,              0.0074117,              0.0074117
                     27,                 1.8948,                 1.5084,                 1.3036,                0.54771,                0.59494,                 0.5513,                0.19088,                 2.2599,                 6.5404,                 2.1821,               0.024666,              0.0076661,              0.0076661
                     28,                 1.5476,                  5.052,                 1.4959,                0.54771,                0.59494,                 0.5513,                0.19088,                 2.2599,                 6.5404,                 2.1821,               0.021919,              0.0079189,              0.0079189
                     29,                 2.0192,                 2.3666,                 1.3805,                0.56808,                0.26639,                0.30259,                 0.1231,                 2.1523,                 2.4153,                 2.1706,                0.01917,              0.0081699,              0.0081699
                     30,                 2.0085,                  2.235,                 1.4849,                0.40689,                0.44304,                0.32017,                0.13228,                 2.0403,                 2.0821,                 2.0174,               0.016419,              0.0084193,              0.0084193
                     31,                 1.8384,                 1.5518,                 1.3588,                 0.4897,                0.60759,                0.47735,                0.19704,                 2.1172,                 1.8801,                 2.0833,               0.013667,               0.008667,               0.008667
                     32,                 1.9054,                 1.4748,                 1.3898,                 0.4897,                0.60759,                0.47735,                0.19704,                 2.1172,                 1.8801,                 2.0833,               0.010913,               0.008913,               0.008913
                     33,                 1.9458,                 1.5125,                 1.4721,                  0.572,                0.51899,                0.44331,                0.14144,                 2.1759,                 2.0701,                  2.198,              0.0090666,              0.0090666,              0.0090666
                     34,                 1.9339,                 1.5034,                 1.4406,                0.50331,                 0.5443,                 0.4046,                0.13957,                 2.2185,                 1.9861,                  2.114,              0.0090666,              0.0090666,              0.0090666
                     35,                 1.9362,                 1.3204,                 1.3509,                0.55687,                0.51899,                0.50436,                0.17129,                 2.2747,                  1.695,                 2.2349,              0.0090383,              0.0090383,              0.0090383
                     36,                 2.1395,                 1.5234,                 1.4436,                0.55687,                0.51899,                0.50436,                0.17129,                 2.2747,                  1.695,                 2.2349,                0.00901,                0.00901,                0.00901
                     37,                 2.0474,                 1.4025,                 1.4932,                0.55499,                0.55258,                0.54982,                0.22944,                 2.0874,                 1.9818,                 1.9606,              0.0089817,              0.0089817,              0.0089817
                     38,                 1.8543,                 1.4678,                 1.4712,                0.58467,                0.32082,                0.33112,                0.13567,                 2.1887,                 2.3292,                 2.0641,              0.0089534,              0.0089534,              0.0089534
                     39,                 1.7334,                 1.2904,                 1.2109,                 0.5609,                0.13924,                  0.202,                0.08855,                 2.4463,                 4.0423,                 2.1951,              0.0089251,              0.0089251,              0.0089251
                     40,                 1.7492,                  1.587,                 1.4496,                 0.5609,                0.13924,                  0.202,                0.08855,                 2.4463,                 4.0423,                 2.1951,              0.0088969,              0.0088969,              0.0088969
                     41,                 1.8771,                 1.4412,                 1.3508,                0.39077,                0.08861,                 0.0731,                0.03415,                 2.5644,                 5.0666,                 2.3234,              0.0088686,              0.0088686,              0.0088686
                     42,                 1.7498,                 1.3188,                 1.5029,                0.37924,                0.02532,                0.02818,                0.01266,                 2.7269,                 5.9205,                 2.4857,              0.0088403,              0.0088403,              0.0088403
                     43,                 1.9002,                 1.7259,                 1.3687,                0.27375,                0.11937,                0.08215,                0.02352,                 2.7356,                 4.4048,                 2.3887,               0.008812,               0.008812,               0.008812
                     44,                  1.782,                 1.4383,                 1.4321,                0.27375,                0.11937,                0.08215,                0.02352,                 2.7356,                 4.4048,                 2.3887,              0.0087837,              0.0087837,              0.0087837
                     45,                 2.0005,                 1.2997,                 1.3723,                0.22369,                0.03797,                0.04313,                0.01379,                 2.5848,                 5.2555,                 2.4892,              0.0087554,              0.0087554,              0.0087554
                     46,                 1.8641,                 1.3926,                   1.38,                0.28179,                0.13924,                0.08374,                 0.0304,                 2.5461,                  3.826,                  2.333,              0.0087271,              0.0087271,              0.0087271
                     47,                 1.9538,                 1.5828,                 1.4567,                0.39683,                0.12498,                0.13861,                 0.0503,                 2.4918,                 3.8032,                 2.3925,              0.0086989,              0.0086989,              0.0086989
                     48,                 1.9562,                 1.8957,                  1.466,                0.39683,                0.12498,                0.13861,                 0.0503,                 2.4918,                 3.8032,                 2.3925,              0.0086706,              0.0086706,              0.0086706
                     49,                 1.7405,                 1.2856,                 1.2291,                0.48303,                0.26582,                0.20045,                0.06913,                 2.4819,                 3.7705,                 2.3384,              0.0086423,              0.0086423,              0.0086423
                     50,                 1.8053,                 1.2017,                 1.2554,                0.27226,                0.13268,                0.11765,                0.03854,                 2.5802,                 3.5271,                 2.4284,               0.008614,               0.008614,               0.008614
                     51,                 1.8639,                 1.3642,                  1.519,                0.31465,                0.35443,                0.22311,                0.07861,                  2.495,                  3.139,                 2.3246,              0.0085857,              0.0085857,              0.0085857
                     52,                 1.7726,                 1.7432,                 1.4728,                0.31465,                0.35443,                0.22311,                0.07861,                  2.495,                  3.139,                 2.3246,              0.0085574,              0.0085574,              0.0085574
                     53,                 1.5152,                 1.2926,                 1.2186,                0.43902,                0.31646,                0.26037,                0.10534,                 2.3332,                 2.3937,                 2.1825,              0.0085291,              0.0085291,              0.0085291
                     54,                 1.8021,                 1.4008,                 1.5033,                0.35032,                0.22785,                0.19612,                0.06691,                 2.7098,                 2.7871,                 2.4988,              0.0085009,              0.0085009,              0.0085009
                     55,                 1.8164,                 1.2312,                 1.3034,                0.39449,                0.44304,                 0.3305,                0.11518,                  2.437,                 2.4722,                 2.3081,              0.0084726,              0.0084726,              0.0084726
                     56,                 1.6841,                 1.1361,                 1.3864,                0.39449,                0.44304,                 0.3305,                0.11518,                  2.437,                 2.4722,                 2.3081,              0.0084443,              0.0084443,              0.0084443
                     57,                 1.8397,                 1.1598,                   1.38,                0.40079,                0.37975,                0.30704,                0.14082,                 2.1854,                 3.6222,                 2.0912,               0.008416,               0.008416,               0.008416
                     58,                 1.7081,                 1.2883,                 1.4063,                0.48239,                0.48101,                0.40081,                 0.1529,                 2.1521,                 1.9937,                  2.077,              0.0083877,              0.0083877,              0.0083877
                     59,                 1.7331,                 1.3327,                 1.2769,                0.38916,                0.25004,                0.16049,                0.07253,                 2.2699,                 3.1283,                  2.244,              0.0083594,              0.0083594,              0.0083594
                     60,                 1.6618,                 1.2282,                  1.282,                0.38916,                0.25004,                0.16049,                0.07253,                 2.2699,                 3.1283,                  2.244,              0.0083311,              0.0083311,              0.0083311
                     61,                 1.5358,                 1.0922,                  1.272,                0.43281,                0.41772,                0.32445,                0.12873,                 2.1173,                 2.2777,                 2.0328,              0.0083029,              0.0083029,              0.0083029
                     62,                 1.8264,                 1.1979,                 1.3647,                0.43792,                0.39241,                0.31355,                0.14079,                   2.04,                 2.0326,                 1.9789,              0.0082746,              0.0082746,              0.0082746
                     63,                 1.8419,                 1.1803,                 1.4173,                0.54108,                0.44304,                0.37551,                0.17273,                 2.1213,                  2.246,                 2.0166,              0.0082463,              0.0082463,              0.0082463
                     64,                 1.6888,                 1.0828,                  1.329,                0.54108,                0.44304,                0.37551,                0.17273,                 2.1213,                  2.246,                 2.0166,               0.008218,               0.008218,               0.008218
