                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 2.0138,                 1.4211,                 1.1406,                0.43789,                0.46835,                 0.4335,                0.15237,                 2.2411,                 1.8774,                   1.44,              0.0090666,              0.0090666,              0.0090666
                     35,                 1.9917,                 1.3133,                 1.0812,                0.44654,                0.40506,                0.37346,                0.13848,                 2.1463,                 5.0079,                 1.3573,              0.0090383,              0.0090383,              0.0090383
                     36,                 2.3667,                 1.8838,                 1.1792,                0.44654,                0.40506,                0.37346,                0.13848,                 2.1463,                 5.0079,                 1.3573,                0.00901,                0.00901,                0.00901
                     37,                 2.1681,                 1.3366,                   1.14,                0.35948,                0.36709,                0.32299,                 0.1259,                 2.0247,                 3.2601,                  1.308,              0.0089817,              0.0089817,              0.0089817
                     38,                 2.1639,                 1.2871,                 1.3262,                0.41535,                0.48101,                0.38805,                0.15139,                 2.0594,                  3.719,                 1.3077,              0.0089534,              0.0089534,              0.0089534
                     39,                 2.1506,                 1.5652,                  1.105,                0.34382,                0.32911,                0.22037,                0.07038,                 2.2985,                 1.9113,                 1.3397,              0.0089251,              0.0089251,              0.0089251
                     40,                  2.118,                 1.9048,                 1.2125,                0.34382,                0.32911,                0.22037,                0.07038,                 2.2985,                 1.9113,                 1.3397,              0.0088969,              0.0088969,              0.0088969
                     41,                 2.0972,                 1.5443,                 1.1292,                0.41822,                0.32911,                0.27726,                0.10389,                 2.2446,                 1.9095,                 1.3415,              0.0088686,              0.0088686,              0.0088686
                     42,                 1.9387,                 1.3981,                 1.1861,                0.48636,                0.43038,                0.37031,                0.14882,                 2.1942,                  3.089,                 1.4557,              0.0088403,              0.0088403,              0.0088403
                     43,                 2.0513,                 1.3233,                 1.1533,                0.44598,                0.29114,                 0.2655,                0.07704,                 2.6245,                 2.7727,                 1.4447,               0.008812,               0.008812,               0.008812
                     44,                 1.8613,                 1.2667,                 1.1515,                0.44598,                0.29114,                 0.2655,                0.07704,                 2.6245,                 2.7727,                 1.4447,              0.0087837,              0.0087837,              0.0087837
                     45,                 2.2635,                 1.3602,                 1.1377,                0.36569,                0.35032,                0.25439,                0.07381,                 2.4497,                 2.1038,                 1.3979,              0.0087554,              0.0087554,              0.0087554
                     46,                 2.1195,                 1.3389,                 1.1694,                 0.1604,                0.24051,                0.07191,                  0.017,                 2.8689,                 2.7841,                 1.5808,              0.0087271,              0.0087271,              0.0087271
                     47,                 2.0086,                 1.2645,                 1.0982,                0.43136,                0.41772,                0.33492,                0.10474,                 2.2964,                 2.1502,                 1.4085,              0.0086989,              0.0086989,              0.0086989
                     48,                  2.193,                 1.2671,                 1.2554,                0.43136,                0.41772,                0.33492,                0.10474,                 2.2964,                 2.1502,                 1.4085,              0.0086706,              0.0086706,              0.0086706
                     49,                 1.9834,                 1.2155,                 1.0579,                0.45319,                0.35443,                0.28076,                0.08822,                 2.2141,                 2.2903,                 1.4241,              0.0086423,              0.0086423,              0.0086423
                     50,                 2.0417,                 1.2499,                 1.0582,                0.42523,                0.39241,                0.34889,                0.10741,                 2.4693,                 2.0947,                 1.5776,               0.008614,               0.008614,               0.008614
                     51,                 1.8959,                 1.3018,                 1.1947,                0.56473,                0.48101,                0.47352,                0.14643,                 2.2602,                 1.7647,                 1.5104,              0.0085857,              0.0085857,              0.0085857
                     52,                 2.0111,                 1.4146,                 1.2214,                0.56473,                0.48101,                0.47352,                0.14643,                 2.2602,                 1.7647,                 1.5104,              0.0085574,              0.0085574,              0.0085574
                     53,                 1.7706,                 1.2487,                 1.0136,                0.49879,                0.67089,                0.50929,                0.19018,                 2.1408,                 2.3965,                 1.4313,              0.0085291,              0.0085291,              0.0085291
                     54,                 1.9664,                 1.1609,                 1.1712,                0.47053,                 0.5443,                0.43545,                0.14594,                 2.1874,                 2.1825,                 1.4299,              0.0085009,              0.0085009,              0.0085009
                     55,                 2.0445,                 1.4858,                 1.1242,                0.47324,                0.50041,                0.43078,                0.13405,                 2.2329,                 1.6296,                 1.4139,              0.0084726,              0.0084726,              0.0084726
                     56,                 1.9966,                 1.6037,                 1.1803,                0.47324,                0.50041,                0.43078,                0.13405,                 2.2329,                 1.6296,                 1.4139,              0.0084443,              0.0084443,              0.0084443
                     57,                 2.1546,                 1.3955,                 1.0964,                0.45472,                0.50633,                0.40435,                0.13789,                 2.2312,                 1.6923,                 1.4747,               0.008416,               0.008416,               0.008416
                     58,                 1.9135,                 1.2899,                  1.151,                0.55086,                0.53165,                0.47808,                0.17304,                  2.121,                 1.8811,                 1.4456,              0.0083877,              0.0083877,              0.0083877
                     59,                 2.0919,                 1.1297,                 1.1257,                0.35527,                0.41772,                0.28978,                0.10843,                 2.1754,                 3.5797,                 1.4543,              0.0083594,              0.0083594,              0.0083594
                     60,                 1.9622,                 1.2051,                 1.1148,                0.35527,                0.41772,                0.28978,                0.10843,                 2.1754,                 3.5797,                 1.4543,              0.0083311,              0.0083311,              0.0083311
                     61,                 2.1668,                 1.1949,                 1.1477,                0.43813,                0.31646,                0.26157,                0.08415,                  2.453,                 2.9575,                  1.657,              0.0083029,              0.0083029,              0.0083029
                     62,                 2.1314,                 1.2671,                 1.1116,                0.45751,                 0.5443,                0.44226,                0.16764,                 2.1273,                 1.7099,                   1.46,              0.0082746,              0.0082746,              0.0082746
                     63,                 1.9806,                 1.3438,                 1.0856,                0.46788,                0.60759,                0.43739,                0.16849,                  2.185,                 3.1143,                 1.5268,              0.0082463,              0.0082463,              0.0082463
                     64,                 1.9653,                 1.1313,                 1.1634,                0.46788,                0.60759,                0.43739,                0.16849,                  2.185,                 3.1143,                 1.5268,               0.008218,               0.008218,               0.008218
                     65,                 2.0935,                 1.2062,                 1.0729,                0.59883,                0.56962,                0.49172,                0.21247,                  2.018,                 1.5215,                 1.3738,              0.0081897,              0.0081897,              0.0081897
                     66,                 2.2089,                 1.5596,                  1.086,                0.46466,                0.61531,                0.44643,                0.18957,                 2.0827,                 2.3321,                 1.4601,              0.0081614,              0.0081614,              0.0081614
                     67,                 1.8677,                 1.1564,                 1.0528,                0.39614,                0.64557,                0.43718,                0.19202,                 2.1571,                 1.4852,                 1.5313,              0.0081331,              0.0081331,              0.0081331
                     68,                 2.2025,                 1.2936,                  1.141,                0.39614,                0.64557,                0.43718,                0.19202,                 2.1571,                 1.4852,                 1.5313,              0.0081049,              0.0081049,              0.0081049
                     69,                 2.2359,                 1.3132,                  1.074,                0.44979,                0.60759,                0.48415,                0.22215,                 1.9754,                 1.7036,                 1.4004,              0.0080766,              0.0080766,              0.0080766
                     70,                 2.1234,                 1.3959,                 1.0858,                0.52334,                 0.5443,                0.44913,                0.14876,                 2.3723,                 1.7426,                 1.5493,              0.0080483,              0.0080483,              0.0080483
                     71,                 2.1421,                 1.3462,                  1.208,                0.61292,                0.62025,                0.51514,                0.20369,                 2.0818,                 2.1692,                 1.4611,                0.00802,                0.00802,                0.00802
                     72,                 2.3381,                 1.2724,                 1.0539,                0.61292,                0.62025,                0.51514,                0.20369,                 2.0818,                 2.1692,                 1.4611,              0.0079917,              0.0079917,              0.0079917
                     73,                  1.941,                 1.1801,                 1.1597,                0.54903,                0.62025,                0.50243,                0.19983,                 2.1171,                 1.5604,                 1.4622,              0.0079634,              0.0079634,              0.0079634
                     74,                 2.1561,                  1.163,                 1.0753,                0.51532,                0.60759,                0.45618,                0.16128,                 2.1564,                 1.7739,                 1.4517,              0.0079351,              0.0079351,              0.0079351
