                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.8975,                 1.4672,                 1.3371,                0.50648,                0.55696,                0.52637,                0.18144,                 2.3311,                 2.1806,                 2.1092,              0.0090383,              0.0090383,              0.0090383
                     36,                 2.1391,                 1.4602,                 1.4314,                0.50648,                0.55696,                0.52637,                0.18144,                 2.3311,                 2.1806,                 2.1092,                0.00901,                0.00901,                0.00901
                     37,                 1.8493,                 1.5021,                 1.3466,                0.42953,                0.44799,                0.39807,                0.14674,                 2.1878,                 2.0319,                   1.99,              0.0089817,              0.0089817,              0.0089817
                     38,                 1.9398,                 1.4444,                 1.4741,                0.42402,                0.47528,                0.34319,                0.13808,                 2.2081,                 2.0924,                 1.9902,              0.0089534,              0.0089534,              0.0089534
                     39,                 1.9555,                 1.6714,                 1.2139,                0.41877,                0.38308,                0.34237,                0.15738,                 2.0283,                 2.0616,                 1.8445,              0.0089251,              0.0089251,              0.0089251
                     40,                 1.7734,                 1.5496,                 1.3234,                0.41877,                0.38308,                0.34237,                0.15738,                 2.0283,                 2.0616,                 1.8445,              0.0088969,              0.0088969,              0.0088969
                     41,                 1.8737,                 1.4538,                 1.2599,                0.46476,                0.53165,                0.37772,                 0.1557,                 2.0354,                 2.0524,                 1.7741,              0.0088686,              0.0088686,              0.0088686
                     42,                 1.9785,                 1.2333,                 1.6224,                0.52254,                0.51899,                0.39432,                0.16329,                 2.1531,                  2.187,                 1.7739,              0.0088403,              0.0088403,              0.0088403
                     43,                 1.9091,                  1.282,                 1.3189,                0.07887,                0.39992,                0.04583,                0.01682,                 2.6056,                 11.369,                 2.0837,               0.008812,               0.008812,               0.008812
                     44,                  1.951,                 1.4574,                 1.4775,                0.07887,                0.39992,                0.04583,                0.01682,                 2.6056,                 11.369,                 2.0837,              0.0087837,              0.0087837,              0.0087837
                     45,                 2.0382,                 1.5009,                 1.3101,                0.34216,                 0.3038,                0.22265,                0.07954,                 2.6199,                 2.8125,                 2.0107,              0.0087554,              0.0087554,              0.0087554
                     46,                 1.9939,                 1.7549,                 1.3225,                0.20509,                0.27848,                0.10428,                 0.0333,                 2.5112,                 4.4815,                 1.9394,              0.0087271,              0.0087271,              0.0087271
                     47,                 1.8922,                 1.3798,                 1.2772,                0.11914,                0.17722,                0.06454,                0.02172,                 2.5048,                 3.1846,                 2.0502,              0.0086989,              0.0086989,              0.0086989
                     48,                 2.1724,                 1.6515,                 1.4239,                0.11914,                0.17722,                0.06454,                0.02172,                 2.5048,                 3.1846,                 2.0502,              0.0086706,              0.0086706,              0.0086706
                     49,                 1.9484,                 1.3962,                 1.2839,                0.07414,                0.63291,                0.06219,                0.02335,                 2.2234,                  13.25,                 1.8135,              0.0086423,              0.0086423,              0.0086423
                     50,                 1.8346,                 1.2689,                 1.1699,                0.54314,                0.60759,                0.51254,                 0.2125,                 2.1374,                 2.9072,                 1.7684,               0.008614,               0.008614,               0.008614
                     51,                 1.8538,                 1.5465,                   1.42,                0.48919,                0.56962,                0.49664,                0.24502,                 1.8883,                 1.6127,                 1.6035,              0.0085857,              0.0085857,              0.0085857
                     52,                 1.9679,                 1.7414,                 1.5299,                0.48919,                0.56962,                0.49664,                0.24502,                 1.8883,                 1.6127,                 1.6035,              0.0085574,              0.0085574,              0.0085574
                     53,                 1.7065,                 1.2757,                 1.2289,                0.38447,                0.53165,                0.36768,                0.16843,                 2.0395,                 1.9756,                 1.7576,              0.0085291,              0.0085291,              0.0085291
                     54,                 1.8956,                 1.6142,                 1.4348,                0.52548,                0.48101,                0.45215,                0.15909,                 2.2056,                 3.3141,                 1.7991,              0.0085009,              0.0085009,              0.0085009
                     55,                 1.7183,                  1.823,                 1.2401,                0.37318,                 0.4557,                0.32371,                0.10954,                 2.3127,                 2.0312,                 1.8275,              0.0084726,              0.0084726,              0.0084726
                     56,                 1.6469,                  1.493,                 1.2618,                0.37318,                 0.4557,                0.32371,                0.10954,                 2.3127,                 2.0312,                 1.8275,              0.0084443,              0.0084443,              0.0084443
                     57,                 1.8742,                 1.5519,                 1.2197,                0.26816,                0.31646,                0.21205,                 0.0657,                 2.4981,                 2.3479,                 2.0459,               0.008416,               0.008416,               0.008416
                     58,                 1.8624,                 1.4532,                 1.2559,                0.51249,                0.46835,                0.38972,                0.15866,                 2.2126,                 1.9771,                 1.7742,              0.0083877,              0.0083877,              0.0083877
                     59,                 1.9383,                 1.3125,                 1.2316,                0.31636,                0.40506,                0.29688,                0.09187,                 2.4141,                 2.1517,                 1.9528,              0.0083594,              0.0083594,              0.0083594
                     60,                 1.9355,                 1.3751,                 1.2351,                0.31636,                0.40506,                0.29688,                0.09187,                 2.4141,                 2.1517,                 1.9528,              0.0083311,              0.0083311,              0.0083311
                     61,                 1.8251,                 1.4782,                 1.2576,                0.24519,                0.35443,                0.19837,                0.06207,                 2.2942,                  2.322,                 1.8496,              0.0083029,              0.0083029,              0.0083029
                     62,                 1.8737,                 1.4509,                 1.2868,                0.57643,                0.50633,                 0.4817,                0.20474,                 2.0011,                 2.3867,                 1.6939,              0.0082746,              0.0082746,              0.0082746
                     63,                 1.8946,                 1.4937,                 1.2869,                0.47395,                0.62727,                0.51853,                0.21346,                 2.0147,                 2.5291,                 1.7117,              0.0082463,              0.0082463,              0.0082463
                     64,                 1.7946,                 1.1788,                 1.3021,                0.47395,                0.62727,                0.51853,                0.21346,                 2.0147,                 2.5291,                 1.7117,               0.008218,               0.008218,               0.008218
                     65,                 1.9145,                 1.2856,                 1.1963,                0.62877,                 0.4503,                0.48265,                 0.2022,                 2.0244,                 2.3615,                 1.6964,              0.0081897,              0.0081897,              0.0081897
                     66,                 1.9168,                 1.3232,                 1.3092,                0.51161,                0.46835,                0.39641,                0.17701,                   2.06,                 1.9258,                 1.7552,              0.0081614,              0.0081614,              0.0081614
                     67,                 1.9741,                 1.3158,                 1.2717,                0.47462,                 0.4557,                0.38297,                0.17749,                 2.1017,                 2.1216,                 1.7436,              0.0081331,              0.0081331,              0.0081331
                     68,                 1.7855,                 1.4222,                 1.2184,                0.47462,                 0.4557,                0.38297,                0.17749,                 2.1017,                 2.1216,                 1.7436,              0.0081049,              0.0081049,              0.0081049
                     69,                 1.8603,                 1.4096,                   1.19,                0.50081,                0.53339,                0.44618,                 0.1898,                 2.1015,                 1.8628,                 1.7507,              0.0080766,              0.0080766,              0.0080766
                     70,                 1.7514,                 1.2348,                 1.1615,                0.52896,                0.37975,                0.33621,                0.14169,                 2.1978,                 2.3991,                 1.8481,              0.0080483,              0.0080483,              0.0080483
                     71,                 1.8054,                 1.2191,                 1.3374,                0.59098,                0.46835,                0.44691,                0.20324,                  2.097,                 2.0129,                  1.683,                0.00802,                0.00802,                0.00802
                     72,                 1.8963,                 1.3175,                  1.168,                0.59098,                0.46835,                0.44691,                0.20324,                  2.097,                 2.0129,                  1.683,              0.0079917,              0.0079917,              0.0079917
                     73,                 1.8219,                 1.2891,                 1.2985,                0.59957,                 0.5443,                0.48064,                 0.1956,                 2.2636,                 1.7651,                 1.8259,              0.0079634,              0.0079634,              0.0079634
                     74,                 1.8688,                 1.3662,                 1.2137,                0.57845,                 0.5443,                0.48761,                0.20467,                 2.1813,                 2.0137,                 1.7856,              0.0079351,              0.0079351,              0.0079351
                     75,                 1.8936,                 1.2977,                 1.2268,                0.51619,                0.49367,                0.41234,                0.19076,                 2.2033,                  1.955,                  1.801,              0.0079069,              0.0079069,              0.0079069
                     76,                 1.8505,                 1.1694,                 1.2878,                0.51619,                0.49367,                0.41234,                0.19076,                 2.2033,                  1.955,                  1.801,              0.0078786,              0.0078786,              0.0078786
                     77,                 1.6779,                 1.1477,                 1.1338,                0.54412,                0.46835,                0.40532,                0.15909,                 2.2724,                 2.6036,                 1.8614,              0.0078503,              0.0078503,              0.0078503
                     78,                 1.6563,                 1.1276,                 1.2454,                0.43626,                0.46835,                0.41167,                0.16111,                 2.3921,                 2.6736,                 2.0059,               0.007822,               0.007822,               0.007822
                     79,                 1.7148,                 1.1479,                 1.2117,                0.61513,                0.34177,                0.38461,                0.14451,                 2.4159,                 2.1463,                 2.0139,              0.0077937,              0.0077937,              0.0077937
