                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     41,                 2.1298,                 1.5834,                 1.1825,                0.42865,                0.58228,                0.42054,                0.15992,                 2.1324,                   1.59,                 1.4704,              0.0088686,              0.0088686,              0.0088686
                     42,                 1.9116,                 1.3225,                 1.1595,                0.45005,                0.51899,                0.41643,                0.14798,                 2.2637,                 5.4012,                 1.5477,              0.0088403,              0.0088403,              0.0088403
                     43,                  1.909,                 1.1728,                 1.1001,                0.33467,                0.49367,                0.26214,                0.08072,                 2.3023,                 2.3899,                  1.456,               0.008812,               0.008812,               0.008812
                     44,                 2.0381,                 1.6456,                 1.2839,                0.33467,                0.49367,                0.26214,                0.08072,                 2.3023,                 2.3899,                  1.456,              0.0087837,              0.0087837,              0.0087837
                     45,                 2.2235,                 1.3831,                 1.1754,                0.34958,                0.56962,                0.26508,                0.08376,                 2.1932,                 2.6572,                 1.4506,              0.0087554,              0.0087554,              0.0087554
                     46,                 1.8243,                  1.394,                 1.0928,                 0.4498,                0.50633,                0.37762,                0.10357,                 2.2468,                  5.231,                 1.4203,              0.0087271,              0.0087271,              0.0087271
                     47,                 2.0336,                    1.3,                 1.1336,                0.51814,                0.55696,                0.46321,                0.16253,                 2.2259,                 1.8344,                 1.3951,              0.0086989,              0.0086989,              0.0086989
                     48,                  2.147,                 1.2772,                 1.2566,                0.51814,                0.55696,                0.46321,                0.16253,                 2.2259,                 1.8344,                 1.3951,              0.0086706,              0.0086706,              0.0086706
                     49,                 2.0677,                 1.2251,                 1.0885,                0.48795,                0.49367,                0.37716,                0.10912,                 2.4218,                 2.3671,                 1.4508,              0.0086423,              0.0086423,              0.0086423
                     50,                 2.0314,                  1.151,                 1.0652,                0.51065,                0.55696,                 0.4278,                0.13854,                 2.3107,                  3.276,                   1.49,               0.008614,               0.008614,               0.008614
                     51,                   1.87,                 1.3979,                 1.2242,                0.53978,                0.60759,                 0.5473,                0.19854,                 2.1335,                 1.3823,                 1.3738,              0.0085857,              0.0085857,              0.0085857
                     52,                 2.0651,                 1.5392,                 1.3133,                0.53978,                0.60759,                 0.5473,                0.19854,                 2.1335,                 1.3823,                 1.3738,              0.0085574,              0.0085574,              0.0085574
                     53,                 1.6701,                 1.2226,                 1.0112,                0.52657,                0.60759,                0.51568,                0.21201,                 2.0551,                 1.6769,                 1.4408,              0.0085291,              0.0085291,              0.0085291
                     54,                 1.9754,                  1.064,                  1.189,                 0.4921,                0.53165,                0.43195,                0.14312,                 2.1593,                 2.6907,                 1.4579,              0.0085009,              0.0085009,              0.0085009
                     55,                 1.9372,                 1.3764,                 1.2032,                0.42867,                0.51899,                0.32354,                0.09552,                 2.4016,                  1.594,                   1.55,              0.0084726,              0.0084726,              0.0084726
                     56,                 1.8988,                 1.5045,                 1.1772,                0.42867,                0.51899,                0.32354,                0.09552,                 2.4016,                  1.594,                   1.55,              0.0084443,              0.0084443,              0.0084443
                     57,                 2.1259,                 1.2764,                  1.123,                0.53058,                0.51899,                0.44633,                 0.1591,                 2.1739,                 2.2766,                 1.4247,               0.008416,               0.008416,               0.008416
                     58,                 1.8984,                 1.1675,                  1.144,                0.49077,                 0.5124,                0.43647,                0.14509,                 2.2247,                 3.5538,                 1.4561,              0.0083877,              0.0083877,              0.0083877
                     59,                 1.9981,                 1.1506,                 1.1156,                0.44689,                0.37975,                0.28015,                0.10947,                 2.3025,                 2.9805,                  1.436,              0.0083594,              0.0083594,              0.0083594
                     60,                 1.9255,                 1.2848,                 1.1173,                0.44689,                0.37975,                0.28015,                0.10947,                 2.3025,                 2.9805,                  1.436,              0.0083311,              0.0083311,              0.0083311
                     61,                 2.0009,                 1.0956,                 1.1406,                0.52492,                0.62941,                0.42372,                0.15434,                 2.1084,                 2.6917,                 1.4259,              0.0083029,              0.0083029,              0.0083029
                     62,                 2.3997,                 1.4427,                 1.1715,                0.24803,                0.36709,                0.15738,                0.06696,                 2.0846,                 3.4382,                 1.4849,              0.0082746,              0.0082746,              0.0082746
                     63,                 1.9555,                 1.3315,                 1.1107,                0.49936,                0.65823,                0.44791,                0.16443,                 2.1577,                 2.7687,                 1.5004,              0.0082463,              0.0082463,              0.0082463
                     64,                 1.9876,                 1.2471,                 1.1823,                0.49936,                0.65823,                0.44791,                0.16443,                 2.1577,                 2.7687,                 1.5004,               0.008218,               0.008218,               0.008218
                     65,                 2.0392,                  1.137,                 1.0779,                0.56462,                0.59494,                0.49745,                0.20321,                 2.1191,                 1.9846,                 1.5069,              0.0081897,              0.0081897,              0.0081897
                     66,                 1.8836,                 1.3526,                 1.0502,                0.48859,                0.53165,                0.42957,                0.15971,                 2.3392,                 2.0906,                 1.6414,              0.0081614,              0.0081614,              0.0081614
                     67,                 1.9044,                 1.2246,                   1.04,                0.43937,                0.49367,                0.35649,                0.12176,                 2.4069,                 1.8937,                 1.7674,              0.0081331,              0.0081331,              0.0081331
                     68,                 2.0702,                  1.153,                 1.1264,                0.43937,                0.49367,                0.35649,                0.12176,                 2.4069,                 1.8937,                 1.7674,              0.0081049,              0.0081049,              0.0081049
                     69,                 2.1924,                 1.1895,                 1.0566,                0.28896,                0.44304,                0.27394,                0.10186,                 2.4008,                 2.5666,                 1.6316,              0.0080766,              0.0080766,              0.0080766
                     70,                 2.0712,                 1.2185,                 1.0829,                0.45387,                0.49367,                0.38489,                0.13385,                 2.3278,                 1.7293,                 1.5579,              0.0080483,              0.0080483,              0.0080483
                     71,                  1.712,                 1.0808,                  1.089,                0.39628,                0.62025,                0.37029,                0.16393,                 2.0836,                 3.4115,                 1.4416,                0.00802,                0.00802,                0.00802
                     72,                 2.1716,                 1.5599,                 1.0363,                0.39628,                0.62025,                0.37029,                0.16393,                 2.0836,                 3.4115,                 1.4416,              0.0079917,              0.0079917,              0.0079917
                     73,                 1.8253,                 1.1515,                 1.1473,                0.39898,                0.53165,                0.34077,                0.12416,                 2.1804,                 2.3028,                 1.4642,              0.0079634,              0.0079634,              0.0079634
                     74,                 1.9889,                 1.0416,                 1.0563,                 0.4316,                0.55696,                0.35774,                 0.1375,                 2.1999,                 2.6503,                 1.5458,              0.0079351,              0.0079351,              0.0079351
                     75,                 2.3031,                 1.2867,                 1.2723,                0.65931,                0.53897,                0.51581,                0.20863,                 2.1639,                 1.4867,                 1.4861,              0.0079069,              0.0079069,              0.0079069
                     76,                 2.1593,                  1.284,                 1.3468,                0.65931,                0.53897,                0.51581,                0.20863,                 2.1639,                 1.4867,                 1.4861,              0.0078786,              0.0078786,              0.0078786
                     77,                   1.85,                 1.1194,                 1.0667,                0.41742,                0.59494,                0.41476,                0.15679,                 2.3245,                 2.0419,                 1.6706,              0.0078503,              0.0078503,              0.0078503
                     78,                 1.7211,                 1.0592,                 1.1304,                0.43257,                0.46835,                0.35467,                0.12078,                 2.4535,                 1.7332,                 1.6911,               0.007822,               0.007822,               0.007822
