                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     63,                  2.059,                  1.836,                 1.3895,                0.37503,                0.42166,                 0.2878,                 0.0921,                 2.3055,                 1.9546,                 1.5523,              0.0082463,              0.0082463,              0.0082463
                     64,                 2.0426,                 1.7952,                 1.3513,                  0.313,                0.42293,                0.25709,                 0.0878,                 2.2713,                  1.975,                 1.5576,               0.008218,               0.008218,               0.008218
                     65,                 2.0337,                 1.8018,                 1.3598,                0.34971,                0.46624,                0.29071,                0.09959,                 2.2547,                 1.9388,                 1.5325,              0.0081897,              0.0081897,              0.0081897
                     66,                 2.0267,                 1.7777,                 1.3311,                0.33438,                0.41656,                0.26468,                0.08342,                 2.2821,                 2.0168,                 1.5412,              0.0081614,              0.0081614,              0.0081614
                     67,                 2.0245,                 1.7976,                 1.3589,                0.32267,                0.37962,                0.25987,                 0.0912,                 2.2635,                 2.0516,                 1.5622,              0.0081331,              0.0081331,              0.0081331
                     68,                 2.0362,                 1.7537,                 1.3768,                 0.3202,                0.41656,                0.26848,                0.09115,                 2.3131,                   2.02,                 1.5901,              0.0081049,              0.0081049,              0.0081049
                     69,                 2.0135,                 1.7368,                 1.3363,                0.32329,                0.43087,                0.25889,                0.08411,                 2.2981,                 1.9595,                 1.5556,              0.0080766,              0.0080766,              0.0080766
                     70,                 2.0012,                 1.7109,                 1.3423,                0.30735,                0.41146,                0.25465,                0.07803,                 2.4429,                 2.0531,                 1.6127,              0.0080483,              0.0080483,              0.0080483
                     71,                 2.0148,                 1.7196,                 1.3329,                0.30469,                0.37452,                0.23571,                0.08159,                 2.3354,                 2.0526,                 1.5507,                0.00802,                0.00802,                0.00802
                     72,                 1.9869,                 1.8166,                 1.3439,                0.33726,                0.40386,                0.26422,                0.08121,                 2.3547,                 2.0181,                 1.5841,              0.0079917,              0.0079917,              0.0079917
                     73,                 1.9701,                 1.6864,                 1.3104,                0.34031,                0.41529,                0.27424,                0.09797,                 2.2205,                 1.9311,                 1.5255,              0.0079634,              0.0079634,              0.0079634
                     74,                 1.9746,                 1.7279,                 1.3486,                0.36556,                0.40127,                0.28109,                0.09742,                 2.2338,                 1.9464,                 1.5558,              0.0079351,              0.0079351,              0.0079351
                     75,                  2.021,                 1.6748,                  1.354,                0.31988,                0.35287,                0.24406,                0.08094,                 2.3343,                 2.0952,                 1.6025,              0.0079069,              0.0079069,              0.0079069
                     76,                 1.9869,                 1.7151,                 1.3187,                0.32147,                0.38471,                0.25616,                0.08345,                 2.3588,                  2.013,                 1.5803,              0.0078786,              0.0078786,              0.0078786
                     77,                  1.956,                 1.6654,                 1.3162,                0.32382,                0.39363,                0.25616,                0.08476,                 2.3155,                 2.0328,                 1.5551,              0.0078503,              0.0078503,              0.0078503
                     78,                  1.943,                 1.6849,                 1.3354,                0.35486,                0.40637,                 0.2854,                0.10332,                  2.246,                 1.9761,                 1.5189,               0.007822,               0.007822,               0.007822
                     79,                 1.9744,                 1.7361,                 1.3452,                 0.3411,                0.36468,                0.25281,                0.08355,                 2.2887,                 2.0366,                 1.5621,              0.0077937,              0.0077937,              0.0077937
                     80,                 1.9853,                 1.6685,                 1.3223,                0.33349,                0.36051,                0.24426,                0.07229,                 2.4531,                 2.0579,                 1.6247,              0.0077654,              0.0077654,              0.0077654
                     81,                 1.9762,                    1.7,                 1.3346,                0.35971,                0.39618,                0.26822,                0.09364,                  2.267,                 2.0378,                 1.5675,              0.0077371,              0.0077371,              0.0077371
                     82,                 1.9568,                 1.6933,                 1.3194,                0.32628,                0.34302,                 0.2088,                 0.0687,                  2.392,                  2.293,                 1.6251,              0.0077089,              0.0077089,              0.0077089
                     83,                 1.9679,                  1.672,                 1.3106,                0.24337,                0.35287,                0.17077,                0.05598,                 2.3955,                 2.3542,                 1.6418,              0.0076806,              0.0076806,              0.0076806
                     84,                 1.9425,                 1.6924,                  1.324,                0.37184,                0.38082,                0.26168,                0.09288,                 2.3177,                 2.0161,                 1.5737,              0.0076523,              0.0076523,              0.0076523
                     85,                 1.9565,                 1.6542,                 1.2963,                0.35272,                0.41929,                0.27739,                0.09871,                 2.2717,                  1.996,                 1.5593,               0.007624,               0.007624,               0.007624
                     86,                 1.9481,                 1.6479,                 1.3242,                0.34905,                0.34777,                0.23018,                0.07704,                 2.3849,                 2.0936,                 1.6244,              0.0075957,              0.0075957,              0.0075957
                     87,                 1.9692,                 1.6532,                 1.2855,                0.32063,                0.44713,                0.25946,                0.08429,                 2.3668,                 1.9617,                 1.5823,              0.0075674,              0.0075674,              0.0075674
                     88,                 1.9366,                 1.5935,                 1.3131,                0.37433,                0.43694,                0.29344,                0.09311,                 2.4496,                 1.9137,                 1.6348,              0.0075391,              0.0075391,              0.0075391
                     89,                 1.8937,                 1.6306,                 1.3097,                0.31404,                0.38432,                0.24371,                0.08125,                 2.3723,                 2.0588,                 1.5821,              0.0075109,              0.0075109,              0.0075109
                     90,                 1.8822,                 1.5537,                  1.289,                0.32577,                0.41783,                0.25734,                0.08491,                 2.3665,                 2.1447,                 1.6083,              0.0074826,              0.0074826,              0.0074826
                     91,                 1.9151,                 1.5451,                 1.2938,                0.36847,                0.43184,                0.28119,                0.09472,                 2.3172,                 2.0021,                 1.5924,              0.0074543,              0.0074543,              0.0074543
