                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 3.5565,                 4.1686,                 2.0911,                0.19966,                0.03694,                0.03442,                 0.0116,                 3.0825,                 3.1321,                 1.8374,                 0.0856,                 0.0016,                 0.0016
                      1,                 3.1679,                 2.7456,                 1.8617,                0.28992,                0.32739,                0.17623,                0.05173,                 2.6715,                 2.1223,                  1.554,               0.070291,              0.0032907,              0.0032907
                      2,                 2.6297,                 2.1116,                  1.483,                0.29111,                0.35796,                0.21087,                0.06638,                 2.4544,                 1.9473,                 1.3549,               0.054972,              0.0049717,              0.0049717
                      3,                 2.5868,                 2.2909,                 1.3902,                0.22191,                0.32008,                 0.1436,                0.04051,                 2.5654,                 3.1612,                 1.4011,               0.039643,              0.0066431,              0.0066431
                      4,                 2.4998,                 2.3661,                 1.3082,                0.13671,                0.41274,                0.09194,                0.02525,                 2.5943,                 6.8985,                 1.2519,               0.024305,               0.008305,               0.008305
                      5,                 2.5943,                 2.1465,                 1.3423,                0.23024,                0.39618,                0.19134,                0.05839,                 2.6953,                 2.6641,                 1.5709,              0.0098586,              0.0098586,              0.0098586
                      6,                 2.5329,                 2.2139,                 1.3816,                0.22452,                0.24895,                0.12262,                0.03218,                 2.6139,                 2.3112,                 1.4047,              0.0098586,              0.0098586,              0.0098586
                      7,                 2.5112,                 2.3312,                  1.365,                0.26954,                0.31465,                0.19978,                0.05795,                  2.543,                 3.4615,                 1.4645,              0.0098303,              0.0098303,              0.0098303
                      8,                 2.4862,                 2.0681,                 1.3359,                  0.239,                 0.2828,                0.14835,                0.04088,                 2.4694,                 3.2937,                 1.3545,               0.009802,               0.009802,               0.009802
                      9,                 2.5355,                 2.1584,                 1.2877,                 0.2168,                0.28662,                0.12214,                0.03742,                 2.7421,                 2.6727,                 1.5141,              0.0097737,              0.0097737,              0.0097737
                     10,                  2.646,                 2.0226,                 1.3334,                0.22125,                0.31847,                0.14549,                0.04461,                 2.5804,                 3.1469,                 1.3969,              0.0097454,              0.0097454,              0.0097454
                     11,                 2.4867,                 1.9316,                 1.3405,                0.33494,                0.43563,                0.25288,                0.07598,                 2.4563,                 2.2644,                 1.4738,              0.0097171,              0.0097171,              0.0097171
                     12,                 2.5227,                 1.9968,                 1.3697,                0.32282,                 0.3707,                 0.2372,                0.07409,                 2.4684,                 1.9925,                 1.4272,              0.0096889,              0.0096889,              0.0096889
                     13,                 2.4831,                 1.9734,                 1.2994,                0.09757,                0.40127,                0.06596,                0.02016,                 2.5497,                 3.3359,                  1.446,              0.0096606,              0.0096606,              0.0096606
                     14,                 2.4455,                 1.8903,                  1.291,                 0.0821,                    0.4,                0.05565,                0.01634,                 2.6256,                  5.812,                 1.4094,              0.0096323,              0.0096323,              0.0096323
                     15,                 2.4729,                 1.9166,                 1.3656,                0.09107,                0.30828,                0.04968,                0.01695,                 2.6054,                 3.3465,                 1.5418,               0.009604,               0.009604,               0.009604
                     16,                  2.509,                 1.9021,                  1.341,                0.31516,                0.34268,                0.21965,                0.06981,                 2.5558,                 1.9685,                 1.4303,              0.0095757,              0.0095757,              0.0095757
                     17,                  2.564,                 1.8624,                 1.3166,                0.34696,                0.42572,                0.25132,                0.08628,                 2.4529,                 2.3376,                 1.4195,              0.0095474,              0.0095474,              0.0095474
                     18,                 2.4638,                  1.796,                 1.3047,                0.33753,                0.37905,                0.24133,                0.07553,                 2.4901,                 1.8246,                 1.3788,              0.0095191,              0.0095191,              0.0095191
                     19,                 2.5132,                 1.8187,                 1.2948,                0.21298,                0.30828,                 0.1347,                 0.0355,                 2.6672,                 2.0601,                 1.4585,              0.0094909,              0.0094909,              0.0094909
                     20,                 2.4523,                 1.8304,                 1.2838,                0.23479,                0.36051,                0.17533,                0.04881,                 2.5931,                 2.1637,                 1.4364,              0.0094626,              0.0094626,              0.0094626
                     21,                 2.5229,                 1.8945,                 1.3109,                0.05467,                0.51465,                0.04116,                 0.0144,                 2.5052,                  9.061,                 1.4173,              0.0094343,              0.0094343,              0.0094343
                     22,                 2.4795,                 1.8644,                 1.2979,                 0.0588,                0.48408,                0.04306,                0.01432,                 2.4973,                 4.0866,                  1.392,               0.009406,               0.009406,               0.009406
                     23,                 2.4359,                 1.8172,                 1.3032,                0.31547,                 0.3707,                0.22195,                 0.0644,                 2.5729,                 1.9247,                 1.4369,              0.0093777,              0.0093777,              0.0093777
                     24,                 2.4163,                 1.8763,                 1.3214,                0.36105,                0.37197,                 0.2687,                0.09293,                 2.3337,                 1.8258,                 1.3544,              0.0093494,              0.0093494,              0.0093494
                     25,                  2.445,                 1.7993,                 1.3107,                 0.3513,                0.38599,                0.25553,                0.07724,                 2.5007,                  1.861,                 1.4274,              0.0093211,              0.0093211,              0.0093211
                     26,                 2.4652,                 1.8324,                 1.3043,                0.37009,                0.41529,                0.28278,                0.09207,                 2.4964,                 1.8922,                 1.4218,              0.0092929,              0.0092929,              0.0092929
                     27,                 2.4816,                 1.8379,                 1.2951,                0.40056,                0.44076,                0.30138,                0.09648,                 2.4719,                 1.8012,                 1.4071,              0.0092646,              0.0092646,              0.0092646
                     28,                  2.378,                 1.7872,                 1.3109,                0.34809,                0.37834,                0.23552,                0.06084,                 2.6809,                 2.0317,                 1.4676,              0.0092363,              0.0092363,              0.0092363
                     29,                 2.4285,                 1.8496,                 1.2875,                0.31602,                0.44024,                0.24855,                0.06919,                 2.5386,                 1.9371,                 1.4029,               0.009208,               0.009208,               0.009208
                     30,                 2.3523,                 1.7905,                 1.3183,                 0.3477,                0.39859,                0.24949,                0.07047,                 2.5633,                 1.9516,                 1.4466,              0.0091797,              0.0091797,              0.0091797
                     31,                  2.401,                 1.7298,                  1.312,                0.31587,                0.32739,                 0.2138,                0.06739,                 2.6184,                 2.3495,                 1.4602,              0.0091514,              0.0091514,              0.0091514
                     32,                 2.3699,                 1.7144,                 1.2444,                0.34083,                0.41529,                0.25428,                0.07254,                 2.6203,                 1.8356,                 1.4052,              0.0091231,              0.0091231,              0.0091231
                     33,                 2.4249,                 1.8086,                  1.295,                0.33711,                0.40637,                0.24308,                0.06567,                 2.5491,                 1.9164,                 1.3994,              0.0090949,              0.0090949,              0.0090949
                     34,                 2.3897,                 1.8033,                 1.2589,                 0.3167,                0.40892,                0.23114,                 0.0679,                 2.4921,                 1.9786,                 1.3706,              0.0090666,              0.0090666,              0.0090666
                     35,                 2.3597,                 1.8041,                 1.3113,                0.32834,                0.40228,                0.22827,                0.06352,                 2.5872,                 1.7879,                 1.4367,              0.0090383,              0.0090383,              0.0090383
                     36,                 2.3568,                 1.7217,                 1.2922,                0.39426,                0.44076,                 0.3128,                0.10235,                 2.3887,                 1.7299,                 1.3463,                0.00901,                0.00901,                0.00901
                     37,                 2.3746,                 1.7617,                 1.2878,                0.31817,                0.39363,                0.24149,                0.07487,                 2.5058,                 1.8889,                 1.3845,              0.0089817,              0.0089817,              0.0089817
                     38,                 2.3568,                 1.7688,                 1.2863,                0.40436,                0.43949,                0.30614,                0.10416,                 2.3526,                 1.8201,                 1.3437,              0.0089534,              0.0089534,              0.0089534
                     39,                 2.3688,                 1.7281,                 1.2854,                0.37609,                 0.4828,                0.30183,                0.10169,                 2.4047,                 1.6845,                 1.3505,              0.0089251,              0.0089251,              0.0089251
                     40,                 2.2413,                 1.6874,                 1.2337,                0.38345,                0.44968,                 0.2715,                0.08107,                 2.5273,                  1.759,                 1.3909,              0.0088969,              0.0088969,              0.0088969
                     41,                 2.3077,                 1.7409,                  1.263,                0.39195,                0.44916,                0.31272,                0.10348,                 2.4266,                 1.6932,                 1.3753,              0.0088686,              0.0088686,              0.0088686
