                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     21,                 2.1969,                 2.0208,                 1.2487,                0.69074,                0.13924,                0.25183,                0.09826,                 2.2428,                  2.464,                 1.4251,               0.041114,              0.0061139,              0.0061139
                     22,                 2.2617,                 1.8793,                 1.2569,                 0.6918,                0.19901,                0.37459,                0.14711,                 2.0435,                 2.3371,                 1.3798,               0.038377,              0.0063768,              0.0063768
                     23,                 2.1909,                 1.5651,                 1.3172,                0.73693,                0.25316,                0.37952,                0.16549,                 2.0285,                 2.2535,                 1.3826,               0.035638,              0.0066381,              0.0066381
                     24,                 2.5515,                 2.3388,                 1.6148,                0.75788,                0.07954,                0.32075,                0.10187,                  2.114,                 2.5555,                 1.3664,               0.032898,              0.0068976,              0.0068976
                     25,                 2.5537,                 1.8915,                 1.4123,                0.57308,                0.06828,                0.29884,                0.10369,                 2.2466,                 2.4614,                 1.3954,               0.030156,              0.0071555,              0.0071555
                     26,                 2.3649,                 1.8832,                  1.125,                0.59464,                0.16721,                0.35121,                0.11676,                 2.0969,                 2.4141,                  1.333,               0.027412,              0.0074117,              0.0074117
                     27,                 2.5876,                 1.7955,                 1.2305,                0.52697,                0.10127,                0.16178,                0.05099,                 2.3376,                  2.592,                 1.4421,               0.024666,              0.0076661,              0.0076661
                     28,                 1.8439,                 2.1189,                 1.2231,                0.52697,                0.10127,                0.16178,                0.05099,                 2.3376,                  2.592,                 1.4421,               0.021919,              0.0079189,              0.0079189
                     29,                 2.4394,                 2.1897,                 1.2211,                0.57471,                0.20253,                0.30961,                0.12851,                 2.1539,                 2.3803,                 1.3884,                0.01917,              0.0081699,              0.0081699
                     30,                 2.1871,                  1.755,                 1.2667,                0.59305,                0.16456,                0.37798,                0.15023,                 1.9212,                 2.4587,                 1.2889,               0.016419,              0.0084193,              0.0084193
                     31,                 2.2812,                  1.749,                  1.264,                0.61103,                0.10127,                0.24314,                0.06697,                 2.2428,                 2.5517,                 1.3724,               0.013667,               0.008667,               0.008667
                     32,                 2.4536,                 1.8811,                 1.2366,                0.61103,                0.10127,                0.24314,                0.06697,                 2.2428,                 2.5517,                 1.3724,               0.010913,               0.008913,               0.008913
                     33,                 2.0547,                 1.7076,                 1.1572,                0.50791,                0.35443,                0.40024,                 0.1591,                 1.9151,                 2.0012,                 1.2596,              0.0090666,              0.0090666,              0.0090666
                     34,                 2.2316,                 1.8657,                 1.2009,                0.41451,                0.37975,                 0.3221,                0.13147,                 2.0139,                 1.9415,                 1.2922,              0.0090666,              0.0090666,              0.0090666
                     35,                 2.1702,                 1.5583,                 1.1111,                0.38511,                0.34177,                0.27734,                0.10606,                 2.1635,                 2.2501,                 1.3529,              0.0090383,              0.0090383,              0.0090383
                     36,                 2.6385,                  1.951,                 1.2498,                0.38511,                0.34177,                0.27734,                0.10606,                 2.1635,                 2.2501,                 1.3529,                0.00901,                0.00901,                0.00901
                     37,                 2.5708,                 1.9098,                 1.2567,                0.39045,                0.48101,                0.33643,                0.14724,                 2.0395,                 1.8749,                 1.3346,              0.0089817,              0.0089817,              0.0089817
                     38,                 2.4925,                 1.7253,                 1.3852,                0.33132,                0.44532,                0.32261,                0.13697,                 2.0251,                  1.802,                 1.2809,              0.0089534,              0.0089534,              0.0089534
                     39,                 2.3476,                 1.7684,                 1.1092,                0.19655,                0.22785,                0.15823,                0.07169,                 2.1427,                 2.3932,                 1.3613,              0.0089251,              0.0089251,              0.0089251
                     40,                 2.2248,                 1.7472,                 1.2126,                0.19655,                0.22785,                0.15823,                0.07169,                 2.1427,                 2.3932,                 1.3613,              0.0088969,              0.0088969,              0.0088969
                     41,                 2.2884,                 1.7197,                 1.1982,                0.46819,                0.43038,                0.35693,                0.14861,                 2.0355,                 1.8371,                 1.2779,              0.0088686,              0.0088686,              0.0088686
                     42,                  1.972,                 1.5575,                 1.1473,                0.40989,                0.25316,                0.24185,                0.09112,                 2.3512,                 2.6049,                  1.492,              0.0088403,              0.0088403,              0.0088403
                     43,                 2.1702,                 1.5523,                 1.1901,                0.35491,                0.41772,                0.29313,                0.13039,                 2.1436,                 2.6654,                 1.3365,               0.008812,               0.008812,               0.008812
                     44,                 2.2071,                 1.6714,                 1.2386,                0.35491,                0.41772,                0.29313,                0.13039,                 2.1436,                 2.6654,                 1.3365,              0.0087837,              0.0087837,              0.0087837
                     45,                 2.2841,                 1.6977,                 1.1635,                 0.3633,                0.44304,                0.33544,                0.14761,                 2.0278,                 1.9919,                 1.2951,              0.0087554,              0.0087554,              0.0087554
                     46,                 2.1015,                  1.719,                 1.1086,                0.28554,                0.35443,                0.22631,                   0.08,                 2.2298,                  2.887,                 1.3603,              0.0087271,              0.0087271,              0.0087271
                     47,                 2.2466,                 1.6541,                 1.1464,                 0.4039,                0.32911,                 0.3292,                0.13167,                 2.0878,                 1.9703,                 1.3245,              0.0086989,              0.0086989,              0.0086989
                     48,                 2.3044,                 1.6474,                 1.2715,                 0.4039,                0.32911,                 0.3292,                0.13167,                 2.0878,                 1.9703,                 1.3245,              0.0086706,              0.0086706,              0.0086706
                     49,                 2.3744,                 1.6925,                 1.1448,                0.42442,                 0.3038,                0.27598,                0.08788,                 2.2643,                 2.2738,                 1.4305,              0.0086423,              0.0086423,              0.0086423
                     50,                  2.177,                 1.5952,                 1.1088,                0.37743,                0.37975,                0.32594,                0.11452,                 2.2098,                 2.2376,                 1.4636,               0.008614,               0.008614,               0.008614
                     51,                 2.2904,                 1.8028,                  1.345,                0.50049,                0.32911,                0.37197,                0.13061,                 2.2242,                 1.8926,                 1.5453,              0.0085857,              0.0085857,              0.0085857
                     52,                 2.0966,                 1.7952,                 1.1782,                0.50049,                0.32911,                0.37197,                0.13061,                 2.2242,                 1.8926,                 1.5453,              0.0085574,              0.0085574,              0.0085574
                     53,                 2.0392,                 1.7951,                 1.0875,                0.39925,                0.34177,                0.32502,                0.13515,                 2.0786,                 2.4075,                 1.4075,              0.0085291,              0.0085291,              0.0085291
                     54,                 2.1533,                 1.4414,                 1.2202,                 0.4505,                0.34177,                0.32473,                0.11821,                 2.2592,                 2.5286,                 1.5729,              0.0085009,              0.0085009,              0.0085009
                     55,                 2.1713,                  1.725,                 1.1358,                0.38117,                0.29633,                 0.2164,                0.06585,                 2.4929,                 1.9225,                 1.5131,              0.0084726,              0.0084726,              0.0084726
                     56,                 2.1986,                 1.6961,                 1.2195,                0.38117,                0.29633,                 0.2164,                0.06585,                 2.4929,                 1.9225,                 1.5131,              0.0084443,              0.0084443,              0.0084443
                     57,                 2.3875,                 1.6718,                 1.1451,                0.32938,                0.40506,                0.31426,                0.11003,                 2.2533,                 1.7881,                  1.445,               0.008416,               0.008416,               0.008416
                     58,                 2.2433,                 1.5669,                 1.2191,                0.49411,                0.45747,                0.40956,                0.13891,                 2.2556,                 1.7537,                 1.4478,              0.0083877,              0.0083877,              0.0083877
                     59,                 2.4405,                 1.5052,                 1.2462,                0.47743,                0.35443,                0.33643,                0.13067,                 2.0268,                 2.1547,                 1.3855,              0.0083594,              0.0083594,              0.0083594
                     60,                 2.1526,                  1.536,                 1.1527,                0.47743,                0.35443,                0.33643,                0.13067,                 2.0268,                 2.1547,                 1.3855,              0.0083311,              0.0083311,              0.0083311
                     61,                 2.2724,                 1.4455,                 1.1924,                0.32192,                 0.4327,                0.30064,                0.10215,                 2.2049,                 2.5484,                 1.4402,              0.0083029,              0.0083029,              0.0083029
                     62,                 2.5484,                 1.6605,                 1.1825,                0.53587,                0.37975,                0.43458,                0.18636,                 1.9137,                 1.9005,                 1.3201,              0.0082746,              0.0082746,              0.0082746
                     63,                 2.2269,                 1.7049,                 1.1525,                0.38352,                0.50633,                0.38677,                0.12802,                 2.2151,                 2.8202,                 1.4715,              0.0082463,              0.0082463,              0.0082463
                     64,                  2.238,                  1.499,                 1.2765,                0.38352,                0.50633,                0.38677,                0.12802,                 2.2151,                 2.8202,                 1.4715,               0.008218,               0.008218,               0.008218
                     65,                 2.1603,                 1.5366,                 1.0993,                0.45865,                0.49367,                0.48003,                0.19131,                 2.0112,                 2.0451,                 1.3715,              0.0081897,              0.0081897,              0.0081897
                     66,                 2.2546,                  1.745,                 1.0987,                0.48523,                0.45343,                0.43987,                0.17641,                 1.9937,                 2.1354,                 1.3696,              0.0081614,              0.0081614,              0.0081614
                     67,                 2.0105,                 1.5627,                 1.0828,                0.57305,                0.39241,                0.40882,                0.17636,                 2.0577,                 1.8095,                 1.3901,              0.0081331,              0.0081331,              0.0081331
                     68,                 2.3023,                 1.5446,                 1.2354,                0.57305,                0.39241,                0.40882,                0.17636,                 2.0577,                 1.8095,                 1.3901,              0.0081049,              0.0081049,              0.0081049
                     69,                 2.4712,                 1.9412,                 1.1431,                0.43077,                0.59494,                0.47692,                0.20155,                 1.9609,                 2.6496,                  1.414,              0.0080766,              0.0080766,              0.0080766
                     70,                 2.2195,                 1.6613,                 1.1092,                0.47582,                0.48262,                 0.4233,                0.14981,                 2.2281,                 2.4334,                 1.5185,              0.0080483,              0.0080483,              0.0080483
                     71,                 2.0843,                 1.4199,                  1.153,                0.57977,                0.53165,                0.48208,                0.16459,                 2.1984,                 2.0767,                 1.5072,                0.00802,                0.00802,                0.00802
                     72,                  2.496,                 1.6221,                 1.1154,                0.57977,                0.53165,                0.48208,                0.16459,                 2.1984,                 2.0767,                 1.5072,              0.0079917,              0.0079917,              0.0079917
                     73,                 2.1885,                 1.5232,                 1.2445,                0.55385,                0.51857,                0.48652,                0.18057,                 2.0572,                 2.2674,                 1.4374,              0.0079634,              0.0079634,              0.0079634
                     74,                 2.2753,                 1.4274,                 1.1065,                0.44665,                0.52111,                0.42736,                0.15231,                 2.1542,                 2.1786,                 1.4632,              0.0079351,              0.0079351,              0.0079351
                     75,                 2.1865,                 1.5954,                 1.2222,                0.48843,                0.56962,                0.42724,                0.18251,                 2.0195,                 1.9074,                 1.3854,              0.0079069,              0.0079069,              0.0079069
                     76,                 2.3108,                 1.5707,                  1.337,                0.48843,                0.56962,                0.42724,                0.18251,                 2.0195,                 1.9074,                 1.3854,              0.0078786,              0.0078786,              0.0078786
                     77,                 2.0482,                 1.3206,                  1.081,                0.48287,                0.55696,                0.45462,                0.14927,                 2.1455,                 2.1585,                 1.4802,              0.0078503,              0.0078503,              0.0078503
                     78,                 1.9973,                 1.3918,                 1.1442,                0.56502,                0.51899,                0.48571,                0.16205,                  2.291,                  2.049,                  1.523,               0.007822,               0.007822,               0.007822
                     79,                 2.1029,                  1.468,                 1.1852,                0.59284,                0.49367,                0.50706,                0.17912,                  2.119,                 1.9731,                 1.4196,              0.0077937,              0.0077937,              0.0077937
                     80,                 1.9812,                 1.4169,                 1.1197,                0.59284,                0.49367,                0.50706,                0.17912,                  2.119,                 1.9731,                 1.4196,              0.0077654,              0.0077654,              0.0077654
                     81,                 2.1402,                  1.402,                 1.1714,                0.53189,                0.48101,                0.48571,                0.16228,                 2.1652,                 2.0381,                 1.4141,              0.0077371,              0.0077371,              0.0077371
                     82,                 2.1604,                 1.4183,                 1.1658,                0.45855,                0.64323,                 0.4929,                0.18175,                 2.1525,                 2.0444,                 1.4026,              0.0077089,              0.0077089,              0.0077089
                     83,                 2.0154,                 1.4815,                 1.1971,                0.39597,                0.57259,                0.39711,                0.14715,                 2.2209,                 1.8486,                  1.402,              0.0076806,              0.0076806,              0.0076806
                     84,                 1.9822,                 1.4638,                 1.1059,                0.39597,                0.57259,                0.39711,                0.14715,                 2.2209,                 1.8486,                  1.402,              0.0076523,              0.0076523,              0.0076523
                     85,                 2.3066,                 1.5154,                 1.1989,                0.50573,                 0.3886,                0.35923,                0.14132,                 2.2656,                 1.9485,                 1.4373,               0.007624,               0.007624,               0.007624
                     86,                 2.0056,                 1.6661,                 1.0698,                0.49261,                0.60759,                0.50216,                0.19816,                  2.019,                 2.0253,                 1.2792,              0.0075957,              0.0075957,              0.0075957
                     87,                 2.1217,                 1.4457,                 1.1707,                0.59124,                 0.4557,                0.45263,                0.16553,                 2.1504,                 2.4467,                 1.3523,              0.0075674,              0.0075674,              0.0075674
                     88,                 2.2006,                 1.4091,                  1.129,                0.59124,                 0.4557,                0.45263,                0.16553,                 2.1504,                 2.4467,                 1.3523,              0.0075391,              0.0075391,              0.0075391
                     89,                 2.1288,                 1.3867,                 1.1767,                0.51041,                0.48101,                0.43186,                0.16165,                 2.0724,                 2.8279,                 1.3111,              0.0075109,              0.0075109,              0.0075109
                     90,                 2.4268,                 1.6332,                 1.3158,                0.48884,                0.62025,                0.51379,                0.18601,                 2.0231,                  1.918,                 1.2779,              0.0074826,              0.0074826,              0.0074826
                     91,                 2.0479,                 1.2896,                 1.1548,                0.60135,                0.57286,                0.54706,                0.20751,                  1.976,                 1.7865,                 1.2732,              0.0074543,              0.0074543,              0.0074543
                     92,                  2.251,                 1.4001,                 1.1198,                0.60135,                0.57286,                0.54706,                0.20751,                  1.976,                 1.7865,                 1.2732,               0.007426,               0.007426,               0.007426
                     93,                 2.1293,                 1.2774,                  1.205,                0.52091,                0.64557,                0.51399,                0.18283,                 2.0631,                  2.259,                 1.3422,              0.0073977,              0.0073977,              0.0073977
                     94,                 2.4237,                 1.6438,                 1.0646,                0.63244,                0.56962,                0.49392,                0.17523,                 1.9843,                 1.7831,                  1.282,              0.0073694,              0.0073694,              0.0073694
                     95,                 2.0962,                 1.3142,                 1.1121,                0.64334,                0.55696,                0.52519,                0.19288,                 2.1145,                 2.2249,                 1.3567,              0.0073411,              0.0073411,              0.0073411
                     96,                 2.1346,                  1.357,                 1.1836,                0.64334,                0.55696,                0.52519,                0.19288,                 2.1145,                 2.2249,                 1.3567,              0.0073129,              0.0073129,              0.0073129
                     97,                 1.7797,                  1.236,                 1.0724,                0.65554,                0.60759,                0.50994,                0.19391,                 2.1643,                 1.9538,                 1.4451,              0.0072846,              0.0072846,              0.0072846
                     98,                 1.9099,                 1.3242,                 1.1745,                0.50553,                0.53165,                0.41161,                0.15194,                 2.2295,                 2.1918,                 1.5107,              0.0072563,              0.0072563,              0.0072563
                     99,                 2.0142,                 1.3454,                  1.095,                0.68233,                 0.6962,                0.58061,                 0.2218,                 2.0947,                 1.5926,                 1.3909,               0.007228,               0.007228,               0.007228
                    100,                 1.9151,                 1.2584,                 1.0791,                0.68233,                 0.6962,                0.58061,                 0.2218,                 2.0947,                 1.5926,                 1.3909,              0.0071997,              0.0071997,              0.0071997
                    101,                 1.9835,                 1.3167,                 1.0492,                0.68546,                0.59494,                0.53142,                0.17199,                  2.262,                 1.9982,                 1.4727,              0.0071714,              0.0071714,              0.0071714
                    102,                 1.9829,                 1.4625,                 1.1937,                0.59037,                 0.6962,                0.56303,                0.21716,                 2.0211,                 1.7104,                 1.3796,              0.0071431,              0.0071431,              0.0071431
                    103,                 1.9587,                 1.3401,                 1.1739,                 0.5691,                0.56842,                 0.5222,                0.19748,                 2.0955,                 2.2325,                  1.387,              0.0071149,              0.0071149,              0.0071149
                    104,                 1.9951,                 1.5437,                 1.0541,                 0.5691,                0.56842,                 0.5222,                0.19748,                 2.0955,                 2.2325,                  1.387,              0.0070866,              0.0070866,              0.0070866
                    105,                 2.0878,                 1.3457,                  1.129,                0.56105,                0.56631,                0.50349,                0.20211,                 2.0237,                 2.0224,                 1.3305,              0.0070583,              0.0070583,              0.0070583
                    106,                 1.8922,                 1.4139,                  1.137,                0.52938,                 0.5443,                 0.4604,                0.19952,                 2.0446,                 1.7125,                 1.2966,                0.00703,                0.00703,                0.00703
                    107,                 2.7381,                 1.6357,                 1.1102,                0.33145,                0.47698,                0.35441,                0.14358,                 2.2288,                  1.998,                 1.3862,              0.0070017,              0.0070017,              0.0070017
                    108,                 1.9765,                 1.2825,                 1.0408,                0.33145,                0.47698,                0.35441,                0.14358,                 2.2288,                  1.998,                 1.3862,              0.0069734,              0.0069734,              0.0069734
                    109,                 1.9272,                 1.2527,                 1.0887,                0.45777,                0.31646,                0.29236,                0.10717,                 2.4063,                 3.1271,                 1.5363,              0.0069451,              0.0069451,              0.0069451
                    110,                 2.1399,                 1.4079,                 1.2325,                0.32945,                0.34177,                0.26567,                0.10944,                 2.3399,                 2.8994,                 1.4725,              0.0069169,              0.0069169,              0.0069169
                    111,                   2.03,                 1.3073,                 1.1843,                0.50053,                0.44304,                 0.4093,                 0.1603,                 2.2662,                 2.0459,                 1.4336,              0.0068886,              0.0068886,              0.0068886
                    112,                 1.9118,                 1.1918,                 1.0716,                0.50053,                0.44304,                 0.4093,                 0.1603,                 2.2662,                 2.0459,                 1.4336,              0.0068603,              0.0068603,              0.0068603
                    113,                 1.9453,                 1.2849,                 1.0793,                0.45974,                0.43088,                0.38591,                0.15803,                 2.1239,                 1.7068,                 1.3209,               0.006832,               0.006832,               0.006832
                    114,                 1.9122,                 1.4315,                 1.0213,                0.42365,                0.50633,                0.39119,                0.14698,                 2.1309,                 1.6617,                  1.338,              0.0068037,              0.0068037,              0.0068037
                    115,                 2.0545,                  1.347,                 1.0612,                0.47621,                0.58228,                0.42441,                0.16544,                 2.1507,                 1.5018,                 1.4296,              0.0067754,              0.0067754,              0.0067754
                    116,                 2.2708,                 1.4517,                 1.0558,                0.47621,                0.58228,                0.42441,                0.16544,                 2.1507,                 1.5018,                 1.4296,              0.0067471,              0.0067471,              0.0067471
                    117,                 1.9878,                 1.3643,                 1.0283,                0.51207,                0.56962,                0.46709,                0.18324,                  2.099,                 1.5277,                 1.3706,              0.0067189,              0.0067189,              0.0067189
                    118,                 1.6765,                 1.1584,                 1.0724,                0.59396,                0.60759,                0.54171,                0.23135,                 2.0103,                 1.4351,                 1.3424,              0.0066906,              0.0066906,              0.0066906
                    119,                 1.9036,                 1.2179,                 1.0672,                 0.5939,                 0.5443,                0.50424,                0.21058,                 2.0707,                 1.5871,                 1.3411,              0.0066623,              0.0066623,              0.0066623
                    120,                 1.9732,                 1.7521,                 1.1266,                 0.5939,                 0.5443,                0.50424,                0.21058,                 2.0707,                 1.5871,                 1.3411,               0.006634,               0.006634,               0.006634
                    121,                 1.8243,                 1.2205,                 1.0575,                0.58128,                0.54474,                0.49076,                 0.1581,                 2.3445,                 1.6538,                  1.439,              0.0066057,              0.0066057,              0.0066057
                    122,                 2.3136,                 1.4088,                 1.0902,                 0.5724,                0.49142,                0.46857,                0.16783,                 2.3337,                 1.7413,                 1.4239,              0.0065774,              0.0065774,              0.0065774
                    123,                 1.9064,                 1.2648,                  1.055,                0.57857,                0.55696,                0.45144,                0.18104,                 2.1872,                 1.7461,                 1.3716,              0.0065491,              0.0065491,              0.0065491
                    124,                 2.4282,                 1.3236,                 1.0897,                0.57857,                0.55696,                0.45144,                0.18104,                 2.1872,                 1.7461,                 1.3716,              0.0065209,              0.0065209,              0.0065209
                    125,                  2.134,                 1.5449,                  1.041,                0.49149,                0.53165,                0.45451,                0.18894,                 2.0673,                 2.0471,                 1.3237,              0.0064926,              0.0064926,              0.0064926
                    126,                 2.0486,                 1.3012,                 1.2271,                0.59241,                0.51899,                0.46069,                0.17831,                 2.1469,                  2.186,                 1.3262,              0.0064643,              0.0064643,              0.0064643
                    127,                  1.855,                 1.1326,                 1.0418,                0.57739,                0.63992,                0.58034,                0.22697,                 2.0149,                 1.8507,                  1.325,               0.006436,               0.006436,               0.006436
                    128,                 2.0427,                 1.2647,                 1.1125,                0.57739,                0.63992,                0.58034,                0.22697,                 2.0149,                 1.8507,                  1.325,              0.0064077,              0.0064077,              0.0064077
                    129,                 1.9545,                 1.2609,                 1.1697,                0.54723,                0.62729,                0.53105,                0.22079,                 2.0188,                 2.0667,                 1.3035,              0.0063794,              0.0063794,              0.0063794
                    130,                 1.7368,                 1.2397,                 1.1046,                0.67867,                0.34763,                0.44739,                0.17456,                 2.1837,                 2.2562,                 1.3624,              0.0063511,              0.0063511,              0.0063511
                    131,                  2.198,                  1.551,                 1.0776,                0.59598,                0.56962,                0.55426,                0.25491,                 1.8838,                 1.6532,                 1.2463,              0.0063229,              0.0063229,              0.0063229
                    132,                 1.9566,                 1.3319,                 1.1481,                0.59598,                0.56962,                0.55426,                0.25491,                 1.8838,                 1.6532,                 1.2463,              0.0062946,              0.0062946,              0.0062946
                    133,                 2.1498,                 1.3364,                 1.0566,                0.60156,                0.55425,                 0.5552,                0.24544,                 1.8924,                 1.4699,                 1.2567,              0.0062663,              0.0062663,              0.0062663
                    134,                 1.9514,                 1.4145,                 1.0336,                0.53754,                0.53165,                0.49718,                0.21181,                 1.9971,                 1.5059,                 1.3236,               0.006238,               0.006238,               0.006238
                    135,                 1.7608,                 1.3091,                  1.159,                0.64293,                0.46835,                0.51954,                0.18398,                 2.1997,                  1.573,                 1.4092,              0.0062097,              0.0062097,              0.0062097
                    136,                 2.4799,                 1.3524,                 1.3922,                0.64293,                0.46835,                0.51954,                0.18398,                 2.1997,                  1.573,                 1.4092,              0.0061814,              0.0061814,              0.0061814
                    137,                 1.8339,                 1.2295,                 1.0927,                0.52248,                0.49367,                0.49139,                0.19921,                 2.0495,                 1.6209,                 1.3273,              0.0061531,              0.0061531,              0.0061531
                    138,                 1.6529,                 1.1024,                 1.0539,                 0.4416,                0.48101,                0.36614,                0.13334,                 2.2911,                 1.8968,                 1.4859,              0.0061249,              0.0061249,              0.0061249
                    139,                 1.9903,                 1.2685,                 1.0488,                0.58558,                0.51899,                0.49772,                0.17231,                 2.2314,                  1.525,                 1.4429,              0.0060966,              0.0060966,              0.0060966
                    140,                  1.706,                 1.0702,                 1.1099,                0.58558,                0.51899,                0.49772,                0.17231,                 2.2314,                  1.525,                 1.4429,              0.0060683,              0.0060683,              0.0060683
                    141,                 1.8259,                 1.0679,                 1.1011,                 0.6073,                0.59494,                0.60049,                0.24405,                 2.0174,                 1.3999,                 1.3578,                0.00604,                0.00604,                0.00604
                    142,                 1.9554,                 1.2526,                 1.1795,                0.57174,                0.64557,                0.57708,                0.24975,                 1.9721,                 1.4311,                 1.3037,              0.0060117,              0.0060117,              0.0060117
                    143,                 1.9586,                 1.1852,                 1.1031,                0.59573,                0.73418,                0.60159,                0.24826,                 1.9884,                  1.381,                 1.3245,              0.0059834,              0.0059834,              0.0059834
                    144,                 2.1258,                 1.3507,                 1.0542,                0.59573,                0.73418,                0.60159,                0.24826,                 1.9884,                  1.381,                 1.3245,              0.0059551,              0.0059551,              0.0059551
                    145,                 1.8522,                 1.1896,                 1.1114,                0.56896,                0.59494,                0.54729,                0.18298,                 2.1107,                 1.4648,                 1.3783,              0.0059269,              0.0059269,              0.0059269
                    146,                 1.9922,                 1.3127,                  1.122,                0.51955,                0.60233,                0.45577,                0.16641,                  2.183,                 1.6781,                 1.4312,              0.0058986,              0.0058986,              0.0058986
                    147,                 2.0005,                 1.2571,                 1.0418,                0.55269,                0.58228,                0.48929,                0.16689,                 2.2114,                 1.5678,                 1.4414,              0.0058703,              0.0058703,              0.0058703
                    148,                 1.9054,                 1.1911,                 1.0499,                0.55269,                0.58228,                0.48929,                0.16689,                 2.2114,                 1.5678,                 1.4414,               0.005842,               0.005842,               0.005842
                    149,                 2.0073,                 1.2162,                 1.0717,                0.59722,                0.62025,                0.53347,                0.17449,                 2.1256,                 1.5461,                 1.3973,              0.0058137,              0.0058137,              0.0058137
                    150,                 1.9629,                 1.2245,                 1.0365,                0.59906,                0.58228,                0.49763,                0.19579,                 2.0602,                 1.5382,                 1.3585,              0.0057854,              0.0057854,              0.0057854
                    151,                 1.8658,                 1.2008,                 1.0457,                0.67062,                0.60759,                0.53783,                0.22751,                  2.013,                 1.4511,                 1.3441,              0.0057571,              0.0057571,              0.0057571
