                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 1.8989,                 1.5175,                 1.4809,                0.39014,                 0.3038,                0.26604,                0.09201,                 2.2403,                 2.9102,                 2.5069,              0.0090666,              0.0090666,              0.0090666
                     35,                 1.6949,                 1.4251,                  1.522,                0.55567,                0.44304,                0.38232,                0.13447,                 2.3185,                 3.0091,                 2.3279,              0.0090383,              0.0090383,              0.0090383
                     36,                 1.8881,                 2.2029,                  1.599,                0.55567,                0.44304,                0.38232,                0.13447,                 2.3185,                 3.0091,                 2.3279,                0.00901,                0.00901,                0.00901
                     37,                 1.9001,                 2.6453,                 1.6583,                0.41032,                0.21519,                0.18681,                0.07633,                  2.258,                 3.2444,                 2.4313,              0.0089817,              0.0089817,              0.0089817
                     38,                 1.8534,                 2.4668,                 1.5967,                0.50443,                0.36709,                0.34886,                0.12307,                 2.2858,                 2.3605,                  2.136,              0.0089534,              0.0089534,              0.0089534
                     39,                 1.8268,                  1.813,                 1.3144,                0.43755,                0.24051,                0.24924,                0.10391,                 2.2311,                 2.6877,                 2.3258,              0.0089251,              0.0089251,              0.0089251
                     40,                 1.7192,                  1.659,                 1.6431,                0.43755,                0.24051,                0.24924,                0.10391,                 2.2311,                 2.6877,                 2.3258,              0.0088969,              0.0088969,              0.0088969
                     41,                 1.8071,                 1.6123,                 1.4545,                 0.3769,                0.29114,                0.21555,                0.09237,                  2.217,                 2.7278,                 2.1846,              0.0088686,              0.0088686,              0.0088686
                     42,                 2.0245,                 1.6238,                 1.7645,                 0.3592,                0.34177,                0.24946,                0.08856,                 2.2426,                 2.7899,                 2.1727,              0.0088403,              0.0088403,              0.0088403
                     43,                 1.8879,                 1.5318,                 1.4661,                0.25134,                0.22785,                0.14871,                 0.0563,                 2.2127,                 2.8777,                 2.2858,               0.008812,               0.008812,               0.008812
                     44,                 1.9011,                 2.1746,                 1.7507,                0.25134,                0.22785,                0.14871,                 0.0563,                 2.2127,                 2.8777,                 2.2858,              0.0087837,              0.0087837,              0.0087837
                     45,                 1.9947,                 2.0713,                 1.6372,                0.34348,                0.05063,                0.05237,                0.01439,                 2.5552,                 3.7907,                 2.5208,              0.0087554,              0.0087554,              0.0087554
                     46,                  1.775,                 2.1055,                  1.541,                0.23126,                 0.1519,                0.10073,                0.03576,                 2.5057,                 3.2923,                 2.4657,              0.0087271,              0.0087271,              0.0087271
