                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     51,                 1.9031,                 1.5954,                  1.446,                 0.3611,                0.41656,                0.27444,                0.09236,                 2.3785,                 1.9448,                 1.8478,              0.0085857,              0.0085857,              0.0085857
                     52,                 1.8683,                 1.4795,                 1.4027,                0.36469,                0.43185,                0.28595,                0.09245,                 2.4139,                 1.9133,                 1.9086,              0.0085574,              0.0085574,              0.0085574
                     53,                 1.8377,                 1.4252,                  1.393,                0.37214,                 0.4828,                0.30404,                0.10254,                 2.3607,                 1.8462,                 1.8855,              0.0085291,              0.0085291,              0.0085291
                     54,                 1.8245,                 1.3698,                 1.3478,                0.38601,                0.45489,                0.32049,                0.10335,                 2.2953,                 1.9245,                 1.8339,              0.0085009,              0.0085009,              0.0085009
                     55,                 1.7925,                 1.4125,                 1.3801,                0.37068,                0.39363,                0.25476,                  0.082,                 2.3703,                 2.1213,                  1.895,              0.0084726,              0.0084726,              0.0084726
                     56,                 1.7616,                 1.3289,                 1.3576,                0.33493,                0.41783,                0.25278,                0.08417,                 2.3661,                 1.9975,                 1.8636,              0.0084443,              0.0084443,              0.0084443
                     57,                 1.7957,                   1.41,                 1.3802,                0.36449,                0.40892,                0.27763,                0.09106,                 2.3801,                  1.971,                  1.845,               0.008416,               0.008416,               0.008416
                     58,                 1.8051,                 1.3748,                 1.3469,                0.32652,                0.36943,                0.21585,                0.06726,                 2.4796,                 2.2247,                 1.9269,              0.0083877,              0.0083877,              0.0083877
                     59,                 1.7568,                 1.3498,                 1.3528,                0.32579,                0.31975,                0.20229,                0.06476,                 2.4834,                 2.1218,                 1.9167,              0.0083594,              0.0083594,              0.0083594
                     60,                 1.6959,                 1.2926,                 1.3501,                0.34465,                0.41202,                0.26315,                0.08735,                 2.4579,                 1.9527,                 1.9297,              0.0083311,              0.0083311,              0.0083311
                     61,                 1.7094,                 1.2573,                 1.3011,                0.36381,                0.38344,                0.25972,                0.08513,                 2.4554,                 2.1374,                 1.9411,              0.0083029,              0.0083029,              0.0083029
                     62,                 1.6763,                 1.3215,                 1.3468,                0.32691,                0.29427,                0.19746,                0.06715,                 2.4137,                  2.512,                 1.9127,              0.0082746,              0.0082746,              0.0082746
                     63,                  1.727,                 1.2527,                 1.3661,                0.37087,                0.37197,                0.27895,                 0.0982,                 2.4307,                 1.9763,                 1.9444,              0.0082463,              0.0082463,              0.0082463
                     64,                 1.6657,                 1.2274,                 1.3101,                0.35457,                 0.3926,                0.28616,                0.09512,                 2.4604,                 1.8824,                 1.9183,               0.008218,               0.008218,               0.008218
                     65,                 1.6855,                 1.2366,                 1.3197,                0.34564,                0.35032,                 0.2434,                0.08252,                 2.4678,                 1.9868,                 1.9141,              0.0081897,              0.0081897,              0.0081897
                     66,                 1.6635,                 1.1914,                  1.277,                0.32545,                0.34786,                0.21411,                0.06944,                 2.4425,                 2.2594,                 1.8677,              0.0081614,              0.0081614,              0.0081614
                     67,                 1.6492,                 1.1955,                 1.3014,                0.32207,                0.37452,                 0.2329,                 0.0734,                 2.4656,                 2.0803,                 1.9025,              0.0081331,              0.0081331,              0.0081331
                     68,                 1.6729,                 1.1704,                 1.3186,                0.35984,                0.35796,                 0.2506,                0.08534,                 2.4324,                 2.0737,                 1.8692,              0.0081049,              0.0081049,              0.0081049
                     69,                  1.632,                 1.1439,                 1.2673,                0.27154,                0.25987,                0.18066,                0.06274,                 2.4136,                 2.6037,                 1.8647,              0.0080766,              0.0080766,              0.0080766
                     70,                 1.5746,                 1.1113,                 1.2545,                 0.3025,                0.27643,                0.19538,                0.06342,                 2.4976,                 2.3907,                 1.9578,              0.0080483,              0.0080483,              0.0080483
                     71,                 1.6255,                 1.0934,                 1.2558,                0.30541,                0.26497,                0.18626,                 0.0666,                 2.3919,                 2.4422,                 1.8738,                0.00802,                0.00802,                0.00802
                     72,                 1.5869,                 1.1388,                 1.2676,                0.31474,                0.31083,                0.22128,                0.07204,                  2.509,                 2.2492,                 1.9739,              0.0079917,              0.0079917,              0.0079917
                     73,                 1.5133,                 1.0526,                 1.2197,                0.31867,                0.34737,                0.20838,                0.06681,                 2.4752,                 2.2346,                 1.9474,              0.0079634,              0.0079634,              0.0079634
                     74,                 1.4952,                 1.0294,                 1.2232,                 0.3443,                0.34777,                0.23882,                 0.0808,                 2.4587,                 2.1924,                 1.9643,              0.0079351,              0.0079351,              0.0079351
                     75,                  1.548,                 1.0322,                 1.2322,                0.31323,                0.38344,                0.25093,                 0.0798,                  2.516,                 2.0883,                 2.0064,              0.0079069,              0.0079069,              0.0079069
                     76,                 1.5167,                 1.0195,                 1.2191,                0.30698,                0.42293,                0.24128,                 0.0829,                 2.4592,                 2.1044,                 1.9749,              0.0078786,              0.0078786,              0.0078786
