                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     25,                 1.8768,                 1.6211,                 1.4226,                0.58877,                0.22785,                0.24405,                 0.1094,                 2.3628,                 2.7921,                 2.2445,               0.030156,              0.0071555,              0.0071555
                     26,                 1.9918,                 1.8557,                 1.5417,                0.40921,                0.48101,                 0.4125,                0.19104,                 1.9654,                 3.8113,                 1.9189,               0.027412,              0.0074117,              0.0074117
                     27,                  1.852,                 1.6631,                 1.3729,                0.50953,                0.51289,                 0.4565,                0.17397,                 2.0324,                 1.8751,                 1.9327,               0.024666,              0.0076661,              0.0076661
                     28,                 1.5875,                 1.8555,                 1.4479,                0.50953,                0.51289,                 0.4565,                0.17397,                 2.0324,                 1.8751,                 1.9327,               0.021919,              0.0079189,              0.0079189
                     29,                 1.8162,                 2.0904,                 1.3172,                0.51023,                0.65936,                0.53385,                0.22794,                 1.9341,                  2.133,                 1.7958,                0.01917,              0.0081699,              0.0081699
                     30,                 1.8479,                 1.9881,                  1.357,                0.33455,                0.21519,                0.17794,                0.06623,                 2.0555,                 2.9896,                  2.035,               0.016419,              0.0084193,              0.0084193
                     31,                 1.7831,                 2.4473,                  1.466,                0.21079,                0.35443,                0.18913,                0.07944,                 2.0545,                 2.4894,                 2.0849,               0.013667,               0.008667,               0.008667
                     32,                 1.8882,                 2.0109,                 1.5144,                0.21079,                0.35443,                0.18913,                0.07944,                 2.0545,                 2.4894,                 2.0849,               0.010913,               0.008913,               0.008913
                     33,                 1.8475,                  2.131,                 1.5819,                0.21067,                0.29114,                0.19732,                0.05897,                 2.0305,                 3.1959,                 2.1951,              0.0090666,              0.0090666,              0.0090666
                     34,                 1.9833,                 1.9632,                 1.5194,                0.53753,                0.46835,                0.43546,                0.14909,                 2.1793,                 2.1213,                 2.3976,              0.0090666,              0.0090666,              0.0090666
                     35,                  1.873,                 1.7708,                 1.5253,                0.57311,                0.50633,                0.45103,                0.14539,                 2.2524,                 2.3913,                 2.2588,              0.0090383,              0.0090383,              0.0090383
                     36,                 1.9851,                 1.7867,                 1.5474,                0.57311,                0.50633,                0.45103,                0.14539,                 2.2524,                 2.3913,                 2.2588,                0.00901,                0.00901,                0.00901
                     37,                 1.8664,                 1.7311,                 1.6002,                0.48257,                 0.4557,                0.39194,                0.15558,                 2.0426,                 2.2244,                 2.0371,              0.0089817,              0.0089817,              0.0089817
                     38,                 1.7662,                 1.6419,                 1.4823,                0.52262,                0.46835,                0.41309,                0.17083,                 2.0195,                 2.0866,                 1.9829,              0.0089534,              0.0089534,              0.0089534
                     39,                 1.8313,                 1.4795,                  1.293,                0.32856,                0.18987,                0.17121,                 0.0598,                 2.3304,                 2.8989,                 2.2643,              0.0089251,              0.0089251,              0.0089251
                     40,                 1.9185,                  1.795,                 1.6533,                0.32856,                0.18987,                0.17121,                 0.0598,                 2.3304,                 2.8989,                 2.2643,              0.0088969,              0.0088969,              0.0088969
                     41,                 1.7451,                 1.6541,                 1.3617,                0.24847,                0.20253,                0.14604,                 0.0661,                 2.1535,                 2.7798,                 2.2303,              0.0088686,              0.0088686,              0.0088686
                     42,                 1.7299,                 1.6925,                 1.5718,                0.34451,                0.34177,                0.23683,                0.09784,                 2.2975,                 3.1666,                 2.2996,              0.0088403,              0.0088403,              0.0088403
                     43,                 1.8744,                 1.4458,                 1.4383,                0.17264,                0.12658,                0.09672,                0.03608,                  2.487,                 3.2849,                 2.4168,               0.008812,               0.008812,               0.008812
                     44,                 1.8945,                 1.5779,                 1.5555,                0.17264,                0.12658,                0.09672,                0.03608,                  2.487,                 3.2849,                 2.4168,              0.0087837,              0.0087837,              0.0087837
                     45,                 1.8336,                 1.3814,                 1.4139,                0.40764,                0.32911,                0.31706,                0.12968,                 2.1897,                 2.7243,                 2.2022,              0.0087554,              0.0087554,              0.0087554
                     46,                 1.9109,                 1.5537,                 1.4376,                0.56243,                0.46835,                0.45651,                0.16105,                 2.1936,                 2.2893,                 2.2497,              0.0087271,              0.0087271,              0.0087271
                     47,                 1.7669,                 1.4074,                 1.3839,                0.06398,                0.34177,                0.09138,                 0.0409,                 2.2662,                 4.0722,                 2.3844,              0.0086989,              0.0086989,              0.0086989
                     48,                 1.9087,                  1.758,                 1.5249,                0.06398,                0.34177,                0.09138,                 0.0409,                 2.2662,                 4.0722,                 2.3844,              0.0086706,              0.0086706,              0.0086706
                     49,                 1.7819,                 1.5155,                 1.3368,                0.36727,                0.32911,                0.23092,                0.08692,                 2.3313,                 2.7784,                 2.5046,              0.0086423,              0.0086423,              0.0086423
                     50,                 1.6669,                 1.2249,                 1.2417,                0.46097,                 0.4557,                 0.3738,                0.12669,                 2.3897,                 2.4916,                 2.4728,               0.008614,               0.008614,               0.008614
                     51,                 1.6794,                 1.3756,                 1.5127,                 0.4714,                0.48101,                0.37249,                0.14319,                 2.2612,                 2.2352,                 2.3449,              0.0085857,              0.0085857,              0.0085857
                     52,                 1.6964,                 1.5278,                 1.5705,                 0.4714,                0.48101,                0.37249,                0.14319,                 2.2612,                 2.2352,                 2.3449,              0.0085574,              0.0085574,              0.0085574
                     53,                 1.5738,                 1.2587,                 1.3464,                0.44522,                0.59494,                0.44234,                0.18689,                  2.045,                 2.4954,                 2.0867,              0.0085291,              0.0085291,              0.0085291
                     54,                 1.7436,                 1.4772,                 1.5654,                0.54484,                0.40506,                0.39405,                0.12826,                 2.3727,                  2.494,                 2.4413,              0.0085009,              0.0085009,              0.0085009
                     55,                 1.8155,                   1.44,                 1.4161,                 0.5256,                0.22785,                0.22492,                0.08135,                 2.5379,                 3.4968,                 2.5646,              0.0084726,              0.0084726,              0.0084726
                     56,                   1.62,                 1.9033,                 1.4705,                 0.5256,                0.22785,                0.22492,                0.08135,                 2.5379,                 3.4968,                 2.5646,              0.0084443,              0.0084443,              0.0084443
                     57,                 1.7676,                 1.6615,                 1.3996,                0.49771,                0.45159,                0.40921,                0.16156,                 2.2155,                 2.1618,                 2.1311,               0.008416,               0.008416,               0.008416
                     58,                 1.7708,                 1.6097,                 1.4276,                 0.4917,                0.36709,                  0.339,                0.13655,                 2.1268,                 2.1991,                 2.1528,              0.0083877,              0.0083877,              0.0083877
                     59,                 1.8274,                  1.464,                 1.3546,                0.38388,                0.32911,                0.28631,                0.13533,                 2.0481,                 2.4708,                 2.0056,              0.0083594,              0.0083594,              0.0083594
                     60,                 1.7849,                 1.4824,                 1.3253,                0.38388,                0.32911,                0.28631,                0.13533,                 2.0481,                 2.4708,                 2.0056,              0.0083311,              0.0083311,              0.0083311
                     61,                  1.623,                 1.3504,                 1.2944,                0.46138,                0.24051,                0.24186,                0.11193,                  2.251,                 2.4668,                 2.3528,              0.0083029,              0.0083029,              0.0083029
                     62,                 1.7927,                 1.4094,                 1.3549,                0.25642,                0.27848,                0.18927,                0.09663,                 2.1905,                 2.9099,                 2.2558,              0.0082746,              0.0082746,              0.0082746
                     63,                 2.0073,                 1.6341,                 1.5307,                0.55743,                0.51023,                0.48531,                0.23255,                 1.9948,                  1.828,                 1.9349,              0.0082463,              0.0082463,              0.0082463
                     64,                 1.7962,                  1.416,                 1.4088,                0.55743,                0.51023,                0.48531,                0.23255,                 1.9948,                  1.828,                 1.9349,               0.008218,               0.008218,               0.008218
                     65,                 1.7566,                 1.4171,                  1.314,                0.48364,                0.41772,                0.36654,                0.14415,                 2.2613,                 2.3595,                 2.2487,              0.0081897,              0.0081897,              0.0081897
                     66,                  1.729,                 1.6482,                 1.3884,                0.63813,                0.46877,                0.48503,                0.19724,                  2.061,                 2.0763,                  1.959,              0.0081614,              0.0081614,              0.0081614
                     67,                 1.7235,                 1.5091,                 1.2583,                0.65063,                0.46835,                0.45169,                0.20079,                 2.0304,                 1.9416,                 1.9455,              0.0081331,              0.0081331,              0.0081331
                     68,                  1.711,                 1.6528,                 1.3035,                0.65063,                0.46835,                0.45169,                0.20079,                 2.0304,                 1.9416,                 1.9455,              0.0081049,              0.0081049,              0.0081049
                     69,                 1.7611,                 1.4172,                 1.2592,                0.62379,                0.58228,                0.51875,                0.23165,                 2.0223,                 1.8077,                 1.9182,              0.0080766,              0.0080766,              0.0080766
                     70,                 1.6204,                 1.3835,                 1.2202,                0.30684,                0.41772,                0.30719,                0.11101,                 2.2351,                 2.6969,                 2.0815,              0.0080483,              0.0080483,              0.0080483
                     71,                 1.6354,                 1.3468,                 1.3325,                0.51891,                0.51884,                0.47341,                0.19602,                 2.0777,                 2.0077,                 1.9533,                0.00802,                0.00802,                0.00802
                     72,                 1.7412,                 1.2433,                  1.235,                0.51891,                0.51884,                0.47341,                0.19602,                 2.0777,                 2.0077,                 1.9533,              0.0079917,              0.0079917,              0.0079917
                     73,                 1.6329,                 1.3376,                 1.3777,                0.54733,                0.36709,                0.40512,                0.15806,                  2.133,                 1.9557,                 2.0257,              0.0079634,              0.0079634,              0.0079634
                     74,                 1.7072,                 1.2531,                 1.3225,                0.34372,                 0.4557,                0.30404,                0.11041,                 2.2683,                 2.3568,                 2.0782,              0.0079351,              0.0079351,              0.0079351
                     75,                  1.721,                 1.2817,                 1.3297,                0.42728,                0.26582,                0.27097,                0.10614,                 2.2167,                 2.2519,                 2.1079,              0.0079069,              0.0079069,              0.0079069
                     76,                 1.6919,                 1.1518,                 1.3441,                0.42728,                0.26582,                0.27097,                0.10614,                 2.2167,                 2.2519,                 2.1079,              0.0078786,              0.0078786,              0.0078786
                     77,                 1.5638,                 1.1345,                 1.2386,                0.55666,                0.43038,                0.39602,                0.15842,                 2.2067,                 2.0012,                 2.0567,              0.0078503,              0.0078503,              0.0078503
                     78,                 1.5769,                 1.3396,                 1.3449,                0.52118,                0.46835,                0.43268,                0.17386,                  2.187,                 1.8941,                 1.9759,               0.007822,               0.007822,               0.007822
                     79,                 1.6181,                 1.0715,                 1.2712,                0.56055,                0.50058,                0.46785,                0.18282,                 2.2198,                 1.8945,                 2.0004,              0.0077937,              0.0077937,              0.0077937
                     80,                 1.6189,                  1.118,                 1.3004,                0.56055,                0.50058,                0.46785,                0.18282,                 2.2198,                 1.8945,                 2.0004,              0.0077654,              0.0077654,              0.0077654
                     81,                 1.6053,                 1.1413,                 1.2578,                0.59734,                 0.5443,                0.54218,                0.26893,                 1.9483,                 1.5102,                 1.8125,              0.0077371,              0.0077371,              0.0077371
                     82,                 1.5055,                 1.0494,                 1.2071,                0.64004,                0.58228,                0.54063,                0.23111,                 1.9833,                 1.6988,                 1.8209,              0.0077089,              0.0077089,              0.0077089
                     83,                 1.7171,                 1.2016,                 1.2668,                0.66707,                0.56962,                0.52296,                0.24822,                 2.0023,                 1.6601,                 1.8845,              0.0076806,              0.0076806,              0.0076806
                     84,                 1.4898,                 1.0772,                 1.2187,                0.66707,                0.56962,                0.52296,                0.24822,                 2.0023,                 1.6601,                 1.8845,              0.0076523,              0.0076523,              0.0076523
                     85,                 1.5153,                  1.186,                 1.2351,                 0.6794,                0.53654,                0.52457,                0.19588,                 2.2496,                 1.8738,                  2.075,               0.007624,               0.007624,               0.007624
                     86,                 1.5169,                 1.1111,                 1.2638,                0.52733,                0.50633,                0.42328,                0.19669,                 1.9563,                 2.0145,                 1.8915,              0.0075957,              0.0075957,              0.0075957
                     87,                 1.5183,                0.99294,                 1.2589,                0.41969,                0.35443,                0.31813,                0.13383,                 2.3916,                 2.3538,                 2.3556,              0.0075674,              0.0075674,              0.0075674
                     88,                 1.5352,                 1.1049,                 1.1877,                0.41969,                0.35443,                0.31813,                0.13383,                 2.3916,                 2.3538,                 2.3556,              0.0075391,              0.0075391,              0.0075391
                     89,                  1.444,                 1.0472,                 1.2052,                0.54164,                 0.4488,                0.42392,                0.18116,                 2.2653,                 2.0955,                 2.1885,              0.0075109,              0.0075109,              0.0075109
                     90,                 1.6952,                 1.2957,                 1.3467,                 0.4421,                0.21519,                0.21318,                 0.0956,                 2.4675,                  2.814,                 2.4753,              0.0074826,              0.0074826,              0.0074826
                     91,                 1.7309,                 1.0868,                 1.3434,                 0.6253,                0.40506,                0.41897,                0.16906,                 2.4017,                 2.1557,                  2.343,              0.0074543,              0.0074543,              0.0074543
                     92,                 1.5507,                 1.0558,                 1.1667,                 0.6253,                0.40506,                0.41897,                0.16906,                 2.4017,                 2.1557,                  2.343,               0.007426,               0.007426,               0.007426
                     93,                  1.471,                0.97323,                 1.2226,                0.52813,                0.58087,                0.49523,                0.20254,                 2.1264,                 1.7957,                 2.0431,              0.0073977,              0.0073977,              0.0073977
                     94,                  1.519,                  1.005,                 1.2366,                0.51165,                0.56962,                0.50528,                 0.2065,                 2.1168,                 1.7145,                 1.9802,              0.0073694,              0.0073694,              0.0073694
                     95,                 1.7306,                 1.0504,                 1.2865,                 0.4554,                0.51899,                0.34324,                0.12304,                 2.3831,                 2.4028,                 2.3116,              0.0073411,              0.0073411,              0.0073411
                     96,                 1.4653,                0.96834,                 1.2279,                 0.4554,                0.51899,                0.34324,                0.12304,                 2.3831,                 2.4028,                 2.3116,              0.0073129,              0.0073129,              0.0073129
                     97,                 1.3276,                0.94312,                 1.1761,                0.57334,                0.56137,                0.50595,                0.20531,                 2.1856,                 1.7381,                 2.1934,              0.0072846,              0.0072846,              0.0072846
                     98,                 1.3717,                 1.0814,                 1.2601,                0.49446,                   0.52,                0.43252,                0.18528,                 2.1527,                 1.7984,                 2.0974,              0.0072563,              0.0072563,              0.0072563
                     99,                  1.411,                 0.9938,                 1.1632,                0.55451,                0.58228,                0.50495,                0.23518,                 2.0223,                 1.5365,                 1.9749,               0.007228,               0.007228,               0.007228
                    100,                 1.3966,                0.87406,                 1.1744,                0.55451,                0.58228,                0.50495,                0.23518,                 2.0223,                 1.5365,                 1.9749,              0.0071997,              0.0071997,              0.0071997
                    101,                 1.3115,                0.80477,                 1.1303,                0.47445,                0.49367,                0.41295,                0.16348,                 2.3248,                  1.868,                  2.295,              0.0071714,              0.0071714,              0.0071714
                    102,                 1.3653,                 1.0986,                 1.1651,                0.53635,                0.41006,                 0.3697,                0.15973,                 2.2468,                 1.9268,                 2.2214,              0.0071431,              0.0071431,              0.0071431
                    103,                 1.3017,                0.83629,                 1.2576,                0.52884,                0.48309,                0.36589,                0.15953,                 2.2025,                 1.9402,                 2.1273,              0.0071149,              0.0071149,              0.0071149
                    104,                 1.5567,                 1.5765,                 1.3029,                0.52884,                0.48309,                0.36589,                0.15953,                 2.2025,                 1.9402,                 2.1273,              0.0070866,              0.0070866,              0.0070866
                    105,                 1.5459,                0.91182,                  1.204,                0.51038,                0.43038,                0.35875,                 0.1317,                 2.2942,                 2.0011,                  2.195,              0.0070583,              0.0070583,              0.0070583
                    106,                 1.3929,                 0.9728,                 1.2415,                0.35693,                0.41772,                0.29605,                0.12986,                  2.164,                 2.1663,                 2.0762,                0.00703,                0.00703,                0.00703
                    107,                 1.5357,                  1.012,                 1.1424,                0.41536,                0.35443,                0.24632,                0.10512,                 2.2361,                 2.4303,                 2.1676,              0.0070017,              0.0070017,              0.0070017
                    108,                 1.4706,                0.88068,                 1.2046,                0.41536,                0.35443,                0.24632,                0.10512,                 2.2361,                 2.4303,                 2.1676,              0.0069734,              0.0069734,              0.0069734
                    109,                 1.2584,                 0.9265,                 1.1064,                0.41817,                0.40506,                0.27645,                0.12242,                 2.2821,                 2.2886,                 2.1963,              0.0069451,              0.0069451,              0.0069451
                    110,                 1.3592,                0.87775,                 1.1187,                0.39743,                0.31646,                0.23008,                    0.1,                 2.2998,                 2.6222,                 2.1876,              0.0069169,              0.0069169,              0.0069169
                    111,                 1.3683,                0.87976,                 1.1764,                0.52536,                0.49367,                0.41273,                0.16846,                 2.3094,                 2.0697,                  2.192,              0.0068886,              0.0068886,              0.0068886
                    112,                 1.3471,                0.83445,                 1.1542,                0.52536,                0.49367,                0.41273,                0.16846,                 2.3094,                 2.0697,                  2.192,              0.0068603,              0.0068603,              0.0068603
                    113,                 1.3503,                0.82966,                 1.1483,                0.45363,                0.64557,                0.44038,                0.17814,                 2.2267,                 1.7078,                 2.1461,               0.006832,               0.006832,               0.006832
                    114,                 1.2703,                0.76417,                 1.1403,                0.44127,                0.35995,                0.28205,                0.11815,                 2.2414,                 2.1108,                 2.1676,              0.0068037,              0.0068037,              0.0068037
                    115,                 1.3728,                0.88202,                 1.1273,                0.57184,                0.59175,                0.44471,                0.19187,                  2.184,                 1.7074,                 2.1311,              0.0067754,              0.0067754,              0.0067754
                    116,                 1.4114,                0.82492,                 1.1222,                0.57184,                0.59175,                0.44471,                0.19187,                  2.184,                 1.7074,                 2.1311,              0.0067471,              0.0067471,              0.0067471
                    117,                 1.4211,                0.86719,                 1.1351,                0.54255,                0.58228,                0.43929,                0.18334,                 2.1582,                 1.8243,                 2.1011,              0.0067189,              0.0067189,              0.0067189
                    118,                 1.1536,                 0.7551,                  1.095,                0.54425,                0.64557,                0.46502,                0.20984,                 2.0305,                 1.6313,                  2.035,              0.0066906,              0.0066906,              0.0066906
                    119,                 1.1657,                0.75757,                 1.0654,                0.51408,                0.48101,                0.40692,                0.20561,                  1.978,                 1.9125,                 1.9884,              0.0066623,              0.0066623,              0.0066623
                    120,                 1.3234,                0.88515,                 1.0899,                0.51408,                0.48101,                0.40692,                0.20561,                  1.978,                 1.9125,                 1.9884,               0.006634,               0.006634,               0.006634
                    121,                 1.2842,                0.86414,                 1.1169,                0.57649,                 0.4557,                0.41973,                0.18331,                 2.2504,                 1.8858,                  2.249,              0.0066057,              0.0066057,              0.0066057
                    122,                 1.3645,                0.76311,                 1.1044,                0.55483,                 0.5443,                0.49761,                0.25301,                 2.0097,                 1.7133,                 1.9582,              0.0065774,              0.0065774,              0.0065774
                    123,                 1.1597,                0.71895,                 1.0731,                  0.546,                0.53165,                0.46396,                0.23679,                 2.0087,                 1.7933,                 1.9438,              0.0065491,              0.0065491,              0.0065491
                    124,                 1.3085,                0.75286,                 1.0143,                  0.546,                0.53165,                0.46396,                0.23679,                 2.0087,                 1.7933,                 1.9438,              0.0065209,              0.0065209,              0.0065209
                    125,                 1.4202,                0.81034,                 1.1899,                0.47803,                0.50633,                0.46647,                0.21271,                 2.1038,                 1.8476,                 2.0929,              0.0064926,              0.0064926,              0.0064926
                    126,                 1.3264,                0.72366,                 1.2901,                0.51639,                0.58122,                0.46032,                0.23263,                 1.9747,                  1.831,                 1.9737,              0.0064643,              0.0064643,              0.0064643
                    127,                 1.2281,                0.65958,                 1.0512,                0.57982,                 0.5443,                0.49165,                0.21398,                 2.1978,                 1.8136,                 2.2075,               0.006436,               0.006436,               0.006436
                    128,                 1.2792,                0.73102,                 1.0657,                0.57982,                 0.5443,                0.49165,                0.21398,                 2.1978,                 1.8136,                 2.2075,              0.0064077,              0.0064077,              0.0064077
                    129,                 1.2135,                0.65923,                 1.1144,                0.56655,                 0.5443,                0.44855,                0.20025,                 2.1063,                 1.8769,                 2.0945,              0.0063794,              0.0063794,              0.0063794
                    130,                 1.0596,                0.71355,                 1.0846,                0.44638,                0.40506,                0.32826,                0.14096,                 2.2451,                 2.5331,                 2.2611,              0.0063511,              0.0063511,              0.0063511
                    131,                 1.2578,                 0.7145,                 1.1199,                0.59546,                 0.5031,                0.42665,                0.18617,                 2.2333,                 2.2056,                 2.2264,              0.0063229,              0.0063229,              0.0063229
