                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     22,                 2.4468,                 1.8464,                 1.2851,                0.28061,                 0.3949,                0.20218,                 0.0611,                 2.4135,                 1.8604,                  1.353,               0.009406,               0.009406,               0.009406
                     23,                 2.4642,                 1.8374,                 1.3102,                0.30075,                0.39618,                0.21624,                0.06453,                 2.5227,                 1.9375,                 1.3824,              0.0093777,              0.0093777,              0.0093777
                     24,                 2.4073,                 1.9193,                 1.3082,                0.27708,                0.35541,                0.20355,                0.06505,                 2.4139,                 2.1129,                 1.3115,              0.0093494,              0.0093494,              0.0093494
                     25,                 2.4692,                 1.8024,                 1.3106,                0.33099,                0.37834,                0.23639,                0.07369,                 2.4868,                 1.8804,                 1.4098,              0.0093211,              0.0093211,              0.0093211
                     26,                 2.4802,                 1.8305,                  1.312,                0.27886,                0.35414,                0.20192,                0.06454,                 2.6214,                 1.9375,                 1.3564,              0.0092929,              0.0092929,              0.0092929
                     27,                 2.4958,                 1.8256,                 1.3203,                0.32561,                 0.2879,                0.19551,                0.06012,                 2.6262,                 2.3068,                 1.5663,              0.0092646,              0.0092646,              0.0092646
                     28,                  2.384,                 1.8386,                 1.3441,                0.39598,                0.46115,                 0.3076,                 0.0912,                 2.4565,                 1.7928,                 1.4035,              0.0092363,              0.0092363,              0.0092363
                     29,                 2.3961,                 1.8526,                  1.315,                 0.3597,                0.41529,                 0.2601,                0.07277,                 2.5629,                 1.9304,                 1.4156,               0.009208,               0.009208,               0.009208
                     30,                 2.3707,                 1.8077,                 1.3091,                0.33474,                0.39618,                0.26285,                0.07874,                 2.5728,                 2.3104,                 1.3635,              0.0091797,              0.0091797,              0.0091797
                     31,                 2.4285,                 1.7718,                 1.3062,                0.36541,                0.38217,                0.27117,                0.08487,                 2.4234,                 1.9271,                 1.3811,              0.0091514,              0.0091514,              0.0091514
                     32,                 2.4021,                 1.7705,                 1.2424,                0.34831,                0.37452,                0.24146,                0.07343,                 2.6686,                 1.8355,                 1.4084,              0.0091231,              0.0091231,              0.0091231
                     33,                 2.4434,                 1.8239,                 1.2755,                  0.296,                0.37452,                0.20479,                0.05129,                 2.6764,                  1.799,                 1.4335,              0.0090949,              0.0090949,              0.0090949
                     34,                 2.4232,                 1.8354,                 1.2699,                0.34064,                0.39236,                0.22241,                0.06624,                 2.5809,                 1.7969,                 1.4499,              0.0090666,              0.0090666,              0.0090666
                     35,                 2.4046,                 1.8402,                 1.3277,                0.31376,                0.42038,                0.21827,                 0.0615,                  2.636,                  1.833,                 1.4367,              0.0090383,              0.0090383,              0.0090383
                     36,                 2.3427,                 1.7334,                  1.285,                0.39882,                0.43944,                0.29616,                0.10752,                 2.3748,                 1.6987,                 1.3362,                0.00901,                0.00901,                0.00901
                     37,                 2.4271,                 1.7841,                 1.2945,                0.38822,                0.43005,                0.28071,                0.08424,                  2.576,                 1.7271,                 1.4285,              0.0089817,              0.0089817,              0.0089817
                     38,                 2.3655,                 1.7864,                 1.2766,                0.35068,                 0.4183,                0.27059,                0.09438,                 2.3955,                 1.7606,                 1.3276,              0.0089534,              0.0089534,              0.0089534
                     39,                  2.384,                  1.722,                 1.2932,                0.35447,                 0.4586,                0.28913,                0.09905,                  2.445,                 1.7014,                 1.3733,              0.0089251,              0.0089251,              0.0089251
                     40,                  2.309,                  1.727,                 1.2563,                 0.3124,                0.42598,                0.25006,                0.07696,                 2.4521,                 1.7798,                 1.3637,              0.0088969,              0.0088969,              0.0088969
                     41,                 2.3148,                  1.746,                 1.2761,                0.37706,                0.44586,                0.33576,                 0.1109,                 2.4031,                  1.671,                 1.3548,              0.0088686,              0.0088686,              0.0088686
                     42,                 2.3291,                  1.725,                 1.2417,                0.38114,                 0.4535,                0.31316,                0.09959,                 2.4516,                  1.659,                  1.384,              0.0088403,              0.0088403,              0.0088403
                     43,                 2.3206,                  1.644,                 1.2556,                0.35938,                 0.4242,                0.26111,                 0.0842,                 2.3773,                 1.7973,                 1.3589,               0.008812,               0.008812,               0.008812
                     44,                 2.2392,                  1.736,                  1.229,                0.30812,                0.45987,                0.23382,                0.06977,                 2.4337,                 1.7915,                 1.3944,              0.0087837,              0.0087837,              0.0087837
                     45,                 2.3427,                 1.7327,                 1.2422,                0.29065,                0.43822,                0.21787,                0.07007,                 2.4261,                 1.7713,                  1.339,              0.0087554,              0.0087554,              0.0087554
                     46,                 2.3702,                 1.7782,                 1.2436,                0.25789,                0.40637,                0.19992,                0.06411,                  2.524,                 1.8298,                 1.3627,              0.0087271,              0.0087271,              0.0087271
                     47,                 2.3707,                 1.7134,                 1.2772,                0.28036,                0.43694,                0.23318,                 0.0652,                 2.5672,                 1.9011,                 1.3688,              0.0086989,              0.0086989,              0.0086989
                     48,                 2.3051,                 1.7042,                 1.2472,                0.33998,                0.46879,                0.26695,                0.08352,                 2.4188,                 1.7962,                 1.3612,              0.0086706,              0.0086706,              0.0086706
                     49,                  2.313,                 1.6985,                 1.2396,                0.29385,                0.39236,                0.20657,                 0.0586,                 2.5777,                 1.8626,                 1.3712,              0.0086423,              0.0086423,              0.0086423
                     50,                 2.2903,                 1.7205,                 1.2874,                0.36053,                0.39745,                0.24917,                0.07932,                 2.5003,                 1.8306,                 1.4058,               0.008614,               0.008614,               0.008614
                     51,                 2.2977,                 1.8977,                 1.2882,                 0.3896,                0.47647,                 0.2951,                0.09663,                 2.4182,                 1.7174,                 1.3475,              0.0085857,              0.0085857,              0.0085857
                     52,                 2.3412,                 1.7664,                 1.2449,                0.35957,                 0.4699,                 0.2975,                0.09487,                 2.3905,                 1.7103,                 1.3341,              0.0085574,              0.0085574,              0.0085574
                     53,                 2.3269,                 1.7211,                 1.2493,                0.39606,                 0.4293,                0.28745,                0.09276,                 2.4466,                  1.676,                 1.3717,              0.0085291,              0.0085291,              0.0085291
                     54,                 2.3011,                 1.7086,                  1.208,                0.38123,                 0.3949,                0.26427,                0.08817,                 2.4317,                 1.7829,                 1.3962,              0.0085009,              0.0085009,              0.0085009
                     55,                 2.2767,                  1.685,                 1.2699,                0.32686,                0.44661,                0.24916,                0.07155,                 2.5415,                 1.7923,                 1.4133,              0.0084726,              0.0084726,              0.0084726
                     56,                 2.2174,                 1.6124,                 1.2157,                0.30009,                0.44968,                0.24356,                0.07791,                  2.433,                 1.8203,                 1.3362,              0.0084443,              0.0084443,              0.0084443
                     57,                 2.2646,                    1.7,                 1.2529,                0.33419,                0.45096,                0.26137,                0.08315,                 2.4291,                 1.7881,                 1.3459,               0.008416,               0.008416,               0.008416
                     58,                 2.3045,                 1.7675,                 1.2291,                0.32764,                 0.3949,                0.24012,                0.06984,                 2.5184,                 1.8078,                 1.3803,              0.0083877,              0.0083877,              0.0083877
                     59,                  2.234,                 1.6792,                 1.2349,                0.34172,                 0.4338,                0.25597,                0.08427,                 2.4466,                 1.7365,                 1.3894,              0.0083594,              0.0083594,              0.0083594
                     60,                 2.2342,                 1.6127,                 1.2738,                0.38674,                 0.4242,                0.28197,                0.09157,                 2.4502,                 1.7164,                  1.419,              0.0083311,              0.0083311,              0.0083311
                     61,                 2.1784,                  1.588,                 1.1848,                0.35503,                0.45096,                0.28729,                0.09628,                 2.4618,                 1.7218,                 1.3843,              0.0083029,              0.0083029,              0.0083029
                     62,                 2.1849,                 1.6788,                 1.2602,                0.36457,                0.42803,                0.28222,                0.09066,                  2.419,                 1.6852,                  1.367,              0.0082746,              0.0082746,              0.0082746
                     63,                 2.2126,                 1.6178,                 1.2352,                0.31938,                0.41401,                0.24459,                0.07813,                  2.509,                 1.8113,                  1.401,              0.0082463,              0.0082463,              0.0082463
                     64,                 2.1997,                  1.604,                 1.2365,                0.31109,                0.39363,                0.24419,                0.07038,                 2.5466,                 1.9012,                 1.3926,               0.008218,               0.008218,               0.008218
                     65,                 2.1964,                 1.6119,                 1.2308,                0.35275,                0.45605,                 0.2869,                0.09161,                 2.4593,                 1.7704,                 1.3742,              0.0081897,              0.0081897,              0.0081897
                     66,                 2.1934,                 1.6054,                 1.1856,                0.36993,                0.44076,                0.28309,                0.09081,                 2.4088,                 1.6961,                 1.3443,              0.0081614,              0.0081614,              0.0081614
                     67,                 2.2161,                 1.6596,                 1.2107,                0.37226,                0.42038,                0.26707,                0.08847,                 2.4228,                 1.7215,                 1.4008,              0.0081331,              0.0081331,              0.0081331
                     68,                 2.1577,                 1.5864,                 1.2611,                 0.3812,                0.43439,                0.27281,                0.08499,                 2.4974,                 1.8061,                 1.4251,              0.0081049,              0.0081049,              0.0081049
                     69,                 2.1376,                 1.5912,                 1.1797,                0.38646,                0.44968,                0.29608,                0.08983,                 2.5093,                 1.7079,                 1.3901,              0.0080766,              0.0080766,              0.0080766
                     70,                 2.1563,                 1.5499,                 1.2091,                0.33465,                0.43822,                0.25554,                 0.0747,                 2.6056,                 1.8006,                  1.469,              0.0080483,              0.0080483,              0.0080483
                     71,                 2.1941,                 1.5468,                 1.1941,                0.34978,                0.40892,                0.27367,                0.09754,                 2.3871,                 1.7069,                 1.3705,                0.00802,                0.00802,                0.00802
                     72,                 2.1362,                 1.6332,                 1.1985,                0.33579,                0.44459,                0.27603,                0.08696,                 2.5038,                 1.7046,                 1.4072,              0.0079917,              0.0079917,              0.0079917
                     73,                 2.1533,                 1.5415,                 1.2127,                0.33468,                 0.4586,                0.26961,                0.08878,                 2.3993,                 1.6993,                 1.3534,              0.0079634,              0.0079634,              0.0079634
                     74,                 2.1439,                 1.5374,                 1.2149,                0.33548,                0.41146,                0.25171,                0.08227,                 2.4292,                 1.7577,                 1.3698,              0.0079351,              0.0079351,              0.0079351
                     75,                 2.1528,                 1.5275,                 1.2134,                0.25849,                0.35159,                0.19095,                0.06084,                 2.4242,                 1.8666,                 1.3434,              0.0079069,              0.0079069,              0.0079069
                     76,                 2.1614,                 1.5553,                 1.1956,                 0.3382,                0.43694,                0.25706,                0.08358,                 2.4152,                 1.7873,                 1.3547,              0.0078786,              0.0078786,              0.0078786
                     77,                 2.1008,                 1.5233,                 1.1907,                0.36255,                0.44076,                0.29249,                0.09593,                 2.4185,                 1.6869,                  1.347,              0.0078503,              0.0078503,              0.0078503
                     78,                 2.1252,                 1.5351,                  1.225,                0.36738,                0.41649,                0.28196,                 0.0935,                 2.4084,                 1.7005,                  1.378,               0.007822,               0.007822,               0.007822
                     79,                 2.1042,                 1.5878,                 1.2269,                0.34802,                0.43312,                0.28254,                0.08969,                 2.4386,                 1.6809,                 1.3886,              0.0077937,              0.0077937,              0.0077937
                     80,                  2.136,                 1.5468,                 1.1924,                0.30396,                0.40637,                0.23741,                0.06142,                 2.6882,                 1.7797,                 1.4261,              0.0077654,              0.0077654,              0.0077654
                     81,                 2.1347,                 1.5387,                 1.2071,                0.39298,                0.43312,                0.30306,                0.10449,                 2.3609,                 1.6653,                 1.3544,              0.0077371,              0.0077371,              0.0077371
                     82,                 2.1583,                 1.5775,                 1.2067,                0.36421,                0.42548,                0.28666,                0.08716,                 2.5058,                  1.693,                 1.4091,              0.0077089,              0.0077089,              0.0077089
                     83,                  2.141,                 1.5631,                 1.1871,                0.28105,                0.42675,                0.23142,                0.07507,                 2.4074,                  1.763,                 1.3485,              0.0076806,              0.0076806,              0.0076806
                     84,                 2.0565,                 1.5014,                 1.1941,                0.32972,                0.48376,                0.28016,                0.09042,                 2.3808,                 1.7192,                 1.3462,              0.0076523,              0.0076523,              0.0076523
                     85,                 2.0824,                 1.5016,                 1.1626,                0.37334,                0.41019,                0.28099,                0.09281,                 2.4143,                 1.6924,                 1.3512,               0.007624,               0.007624,               0.007624
                     86,                  2.066,                 1.4804,                 1.2098,                0.32871,                0.37707,                0.25152,                0.08271,                 2.3803,                 1.7343,                 1.3577,              0.0075957,              0.0075957,              0.0075957
                     87,                 2.1453,                 1.5303,                 1.1895,                0.29386,                0.33631,                0.22926,                0.06861,                 2.4644,                 1.8292,                 1.3834,              0.0075674,              0.0075674,              0.0075674
                     88,                 2.0598,                 1.4567,                 1.1802,                0.31003,                0.38471,                0.24655,                0.07476,                 2.4438,                 1.7481,                 1.3703,              0.0075391,              0.0075391,              0.0075391
                     89,                 2.0123,                 1.4859,                 1.1953,                 0.3576,                0.39923,                0.27918,                0.09181,                 2.3713,                 1.6676,                  1.351,              0.0075109,              0.0075109,              0.0075109
                     90,                 1.9968,                  1.423,                 1.1533,                0.39604,                0.39873,                0.28973,                0.09957,                 2.3881,                 1.7022,                  1.365,              0.0074826,              0.0074826,              0.0074826
                     91,                  2.046,                 1.4005,                 1.1733,                0.38546,                 0.4586,                0.30512,                0.10139,                 2.4067,                 1.6649,                 1.3764,              0.0074543,              0.0074543,              0.0074543
